district_id,const_id,party_id,vote_received
48,1,P024,1
48,1,P016,1
48,1,P036,1
48,1,P053,1
48,1,P033,1
48,1,P049,0
48,1,P026,0
48,1,P050,0
48,1,P104,0
48,1,P031,0
48,1,P088,0
48,1,P052,0
48,1,P018,0
48,1,P055,0
48,1,P094,0
48,1,P074,0
48,1,P089,0
48,1,P034,0
48,1,P048,0
48,1,P023,0
48,1,P093,0
48,1,P095,0
48,1,P092,0
49,1,P001,18273
49,1,P002,13693
49,1,P003,9070
49,1,P004,3579
49,1,P005,1253
49,1,P017,919
49,1,P008,285
49,1,P022,132
49,1,P012,88
49,1,P013,78
49,1,P007,55
49,1,P058,29
49,1,P006,26
49,1,P024,25
49,1,P090,23
49,1,P011,22
49,1,P026,16
49,1,P010,13
49,1,P045,10
49,1,P034,10
49,1,P061,10
49,1,P074,10
49,1,P033,10
49,1,P049,9
49,1,P041,8
49,1,P059,8
49,1,P009,7
49,1,P039,7
49,1,P055,7
49,1,P088,6
49,1,P093,5
49,1,P023,5
49,1,P095,5
49,1,P092,5
49,1,P048,5
49,1,P104,5
49,1,P091,4
49,1,P073,4
49,1,P031,3
49,1,P036,2
49,1,P053,2
49,1,P094,2
49,1,P089,2
49,1,P018,1
49,1,P016,1
49,1,P050,0
49,1,P052,0
50,1,P002,16493
50,1,P001,15428
50,1,P004,7877
50,1,P012,4986
50,1,P003,2857
50,1,P005,1029
50,1,P008,482
50,1,P017,103
50,1,P024,86
50,1,P007,68
50,1,P022,51
50,1,P006,49
50,1,P055,45
50,1,P013,29
50,1,P058,26
50,1,P011,25
50,1,P073,24
50,1,P045,18
50,1,P009,12
50,1,P090,11
50,1,P041,10
50,1,P048,8
50,1,P089,8
50,1,P095,7
50,1,P059,7
50,1,P092,7
50,1,P031,6
50,1,P049,5
50,1,P093,4
50,1,P016,4
50,1,P018,4
50,1,P053,4
50,1,P026,4
50,1,P033,3
50,1,P094,3
50,1,P088,3
50,1,P074,3
50,1,P010,3
50,1,P023,3
50,1,P050,2
50,1,P104,2
50,1,P061,2
50,1,P039,2
50,1,P091,0
50,1,P052,0
50,1,P034,0
50,1,P036,0
50,2,P002,16283
50,2,P001,15468
50,2,P003,8347
50,2,P012,3630
50,2,P004,3156
50,2,P017,330
50,2,P005,314
50,2,P008,161
50,2,P024,99
50,2,P090,82
50,2,P055,62
50,2,P022,53
50,2,P006,43
50,2,P013,31
50,2,P059,30
50,2,P007,27
50,2,P058,24
50,2,P011,17
50,2,P074,15
50,2,P010,11
50,2,P041,9
50,2,P092,9
50,2,P093,6
50,2,P045,6
50,2,P023,6
50,2,P104,6
50,2,P031,6
50,2,P026,6
50,2,P009,6
50,2,P088,6
50,2,P033,5
50,2,P034,5
50,2,P073,5
50,2,P089,5
50,2,P049,5
50,2,P036,4
50,2,P091,3
50,2,P039,3
50,2,P061,3
50,2,P094,3
50,2,P018,3
50,2,P048,2
50,2,P016,2
50,2,P052,1
50,2,P053,1
50,2,P095,0
50,2,P050,0
51,1,P001,25314
51,1,P002,18817
51,1,P004,9679
51,1,P003,7036
51,1,P005,1699
51,1,P008,861
51,1,P017,299
51,1,P012,199
51,1,P073,144
51,1,P045,137
51,1,P007,124
51,1,P055,123
51,1,P022,107
51,1,P013,82
51,1,P058,62
51,1,P061,44
51,1,P006,34
51,1,P011,24
51,1,P090,20
51,1,P041,17
51,1,P093,16
51,1,P089,16
51,1,P009,16
51,1,P010,16
51,1,P049,13
51,1,P094,12
51,1,P059,12
51,1,P033,11
51,1,P024,11
51,1,P026,9
51,1,P052,9
51,1,P034,8
51,1,P092,7
51,1,P053,7
51,1,P039,7
51,1,P023,6
51,1,P074,6
51,1,P031,4
51,1,P104,3
51,1,P091,3
51,1,P036,3
51,1,P048,3
51,1,P095,2
51,1,P088,2
51,1,P018,2
51,1,P016,1
51,1,P050,0
42,1,P001,28453
42,1,P002,23413
42,1,P004,8116
42,1,P003,6257
42,1,P012,1224
42,1,P005,876
42,1,P017,279
42,1,P008,256
42,1,P013,172
42,1,P022,84
42,1,P055,66
42,1,P007,66
42,1,P006,38
42,1,P058,33
42,1,P073,31
42,1,P090,23
42,1,P011,20
42,1,P009,20
42,1,P041,15
42,1,P045,13
42,1,P026,12
42,1,P093,10
42,1,P010,10
42,1,P104,7
42,1,P059,7
42,1,P061,6
42,1,P033,5
42,1,P036,5
42,1,P092,4
42,1,P048,4
42,1,P039,4
42,1,P089,3
42,1,P049,3
42,1,P052,3
42,1,P031,2
42,1,P023,2
42,1,P050,2
42,1,P074,2
42,1,P095,2
42,1,P016,2
42,1,P088,1
42,1,P094,1
42,1,P018,1
42,1,P091,1
42,1,P053,1
42,1,P024,1
42,1,P034,1
42,2,P001,25130
42,2,P002,18451
42,2,P003,5437
42,2,P004,4263
42,2,P008,1603
42,2,P005,852
42,2,P012,454
42,2,P006,121
42,2,P058,115
42,2,P022,109
42,2,P017,91
42,2,P007,60
42,2,P013,59
42,2,P061,21
42,2,P011,19
42,2,P090,17
42,2,P045,16
42,2,P104,15
42,2,P026,14
42,2,P024,14
42,2,P074,14
42,2,P010,13
42,2,P041,12
42,2,P009,10
42,2,P073,9
42,2,P052,9
42,2,P093,9
42,2,P033,8
42,2,P059,7
42,2,P089,7
42,2,P023,6
42,2,P094,5
42,2,P091,5
42,2,P053,4
42,2,P055,4
42,2,P039,4
42,2,P049,4
42,2,P092,4
42,2,P031,3
42,2,P036,2
42,2,P016,2
42,2,P048,2
42,2,P095,2
42,2,P050,1
42,2,P018,1
42,2,P034,1
42,2,P088,0
43,1,P001,28910
43,1,P002,18755
43,1,P004,4285
43,1,P017,1797
43,1,P003,1767
43,1,P008,586
43,1,P005,418
43,1,P012,221
43,1,P055,110
43,1,P006,68
43,1,P007,55
43,1,P013,48
43,1,P058,46
43,1,P022,44
43,1,P011,34
43,1,P026,22
43,1,P089,15
43,1,P059,13
43,1,P090,12
43,1,P010,11
43,1,P061,11
43,1,P009,10
43,1,P023,10
43,1,P041,9
43,1,P024,9
43,1,P045,9
43,1,P104,8
43,1,P092,8
43,1,P039,6
43,1,P093,6
43,1,P074,6
43,1,P033,4
43,1,P034,4
43,1,P049,4
43,1,P036,4
43,1,P094,4
43,1,P016,3
43,1,P095,3
43,1,P088,2
43,1,P048,2
43,1,P053,2
43,1,P091,1
43,1,P018,1
43,1,P073,1
43,1,P031,1
43,1,P050,0
43,1,P052,0
43,2,P001,22529
43,2,P002,20154
43,2,P004,8377
43,2,P003,5994
43,2,P017,1490
43,2,P008,1306
43,2,P005,1150
43,2,P055,432
43,2,P012,411
43,2,P006,89
43,2,P022,85
43,2,P007,76
43,2,P026,62
43,2,P013,48
43,2,P058,44
43,2,P045,39
43,2,P090,39
43,2,P011,37
43,2,P036,36
43,2,P024,20
43,2,P041,19
43,2,P059,18
43,2,P009,16
43,2,P061,15
43,2,P010,15
43,2,P049,12
43,2,P073,11
43,2,P033,8
43,2,P023,7
43,2,P034,7
43,2,P089,6
43,2,P039,5
43,2,P092,5
43,2,P095,4
43,2,P093,4
43,2,P016,3
43,2,P104,3
43,2,P094,3
43,2,P048,3
43,2,P050,2
43,2,P074,2
43,2,P053,2
43,2,P052,1
43,2,P088,1
43,2,P031,1
43,2,P091,0
43,2,P018,0
44,1,P001,37450
44,1,P002,26865
44,1,P004,8951
44,1,P003,7342
44,1,P012,5327
44,1,P008,1067
44,1,P005,912
44,1,P007,109
44,1,P022,103
44,1,P017,91
44,1,P006,91
44,1,P013,90
44,1,P058,62
44,1,P009,38
44,1,P055,36
44,1,P011,32
44,1,P090,28
44,1,P010,13
44,1,P061,13
44,1,P033,10
44,1,P092,9
44,1,P104,8
44,1,P089,8
44,1,P049,7
44,1,P059,7
44,1,P093,6
44,1,P031,6
44,1,P074,6
44,1,P026,5
44,1,P039,5
44,1,P073,5
44,1,P045,4
44,1,P053,4
44,1,P036,4
44,1,P041,4
44,1,P024,4
44,1,P023,3
44,1,P091,2
44,1,P094,2
44,1,P048,2
44,1,P095,2
44,1,P016,2
44,1,P018,1
44,1,P034,1
44,1,P052,0
44,1,P050,0
44,1,P088,0
46,1,P002,19125
46,1,P004,15800
46,1,P001,15724
46,1,P005,11243
46,1,P009,10001
46,1,P007,3763
46,1,P003,3073
46,1,P055,2826
46,1,P010,2825
46,1,P006,1362
46,1,P017,1064
46,1,P013,982
46,1,P008,803
46,1,P012,448
46,1,P033,249
46,1,P059,228
46,1,P023,128
46,1,P045,124
46,1,P074,118
46,1,P022,111
46,1,P016,86
46,1,P061,84
46,1,P041,70
46,1,P031,58
46,1,P011,53
46,1,P026,52
46,1,P018,51
46,1,P049,49
46,1,P058,42
46,1,P090,40
46,1,P024,35
46,1,P052,34
46,1,P073,28
46,1,P089,25
46,1,P092,24
46,1,P048,23
46,1,P104,22
46,1,P093,21
46,1,P091,19
46,1,P094,15
46,1,P039,13
46,1,P036,12
46,1,P034,11
46,1,P088,10
46,1,P053,9
46,1,P095,7
46,1,P050,6
46,2,P004,25673
46,2,P001,21183
46,2,P002,13450
46,2,P005,5600
46,2,P055,4197
46,2,P003,3429
46,2,P013,961
46,2,P008,842
46,2,P009,556
46,2,P012,533
46,2,P017,373
46,2,P007,228
46,2,P006,219
46,2,P059,100
46,2,P022,99
46,2,P011,88
46,2,P024,76
46,2,P041,71
46,2,P033,68
46,2,P073,63
46,2,P010,55
46,2,P090,46
46,2,P034,44
46,2,P045,42
46,2,P036,31
46,2,P058,29
46,2,P089,26
46,2,P061,26
46,2,P026,25
46,2,P104,22
46,2,P092,21
46,2,P095,14
46,2,P074,13
46,2,P018,10
46,2,P093,10
46,2,P023,10
46,2,P049,10
46,2,P094,10
46,2,P039,7
46,2,P048,6
46,2,P053,4
46,2,P088,4
46,2,P091,3
46,2,P050,3
46,2,P016,2
46,2,P052,2
46,2,P031,0
46,3,P002,20279
46,3,P001,16986
46,3,P004,14154
46,3,P005,9183
46,3,P009,6010
46,3,P006,5291
46,3,P010,5053
46,3,P007,3732
46,3,P003,2637
46,3,P055,1927
46,3,P013,1347
46,3,P008,781
46,3,P012,216
46,3,P017,208
46,3,P061,158
46,3,P016,143
46,3,P033,99
46,3,P018,74
46,3,P041,73
46,3,P059,67
46,3,P034,64
46,3,P023,59
46,3,P011,55
46,3,P022,54
46,3,P026,46
46,3,P045,44
46,3,P058,35
46,3,P048,34
46,3,P089,27
46,3,P090,27
46,3,P052,21
46,3,P024,17
46,3,P092,15
46,3,P049,14
46,3,P104,12
46,3,P074,11
46,3,P094,10
46,3,P073,9
46,3,P031,7
46,3,P088,7
46,3,P050,5
46,3,P053,5
46,3,P095,4
46,3,P039,4
46,3,P036,4
46,3,P093,4
46,3,P091,3
46,4,P010,22037
46,4,P002,18832
46,4,P007,16458
46,4,P001,2823
46,4,P023,2694
46,4,P006,2262
46,4,P004,1657
46,4,P009,1145
46,4,P003,1086
46,4,P005,904
46,4,P013,378
46,4,P008,322
46,4,P055,238
46,4,P011,107
46,4,P018,90
46,4,P048,88
46,4,P016,80
46,4,P061,77
46,4,P092,75
46,4,P022,68
46,4,P041,65
46,4,P026,62
46,4,P058,43
46,4,P104,43
46,4,P089,43
46,4,P033,41
46,4,P012,41
46,4,P073,40
46,4,P049,38
46,4,P039,36
46,4,P053,33
46,4,P050,29
46,4,P045,26
46,4,P094,23
46,4,P088,21
46,4,P052,20
46,4,P074,20
46,4,P031,19
46,4,P090,19
46,4,P059,18
46,4,P024,17
46,4,P017,16
46,4,P091,14
46,4,P036,13
46,4,P095,12
46,4,P034,8
46,4,P093,5
46,5,P001,21633
46,5,P002,19848
46,5,P007,13334
46,5,P004,8885
46,5,P003,4896
46,5,P013,2709
46,5,P005,2073
46,5,P010,1220
46,5,P009,1062
46,5,P055,807
46,5,P006,602
46,5,P104,490
46,5,P017,391
46,5,P008,307
46,5,P036,276
46,5,P012,229
46,5,P018,216
46,5,P022,206
46,5,P061,141
46,5,P011,134
46,5,P023,110
46,5,P033,98
46,5,P026,97
46,5,P090,71
46,5,P058,59
46,5,P016,56
46,5,P089,53
46,5,P024,51
46,5,P041,49
46,5,P059,41
46,5,P073,35
46,5,P048,35
46,5,P074,29
46,5,P094,26
46,5,P053,20
46,5,P052,19
46,5,P045,19
46,5,P092,18
46,5,P049,15
46,5,P088,13
46,5,P093,13
46,5,P091,12
46,5,P039,11
46,5,P031,11
46,5,P034,10
46,5,P050,6
46,5,P095,4
47,1,P001,26257
47,1,P002,20497
47,1,P004,8260
47,1,P008,6630
47,1,P009,5964
47,1,P007,4598
47,1,P003,3923
47,1,P005,3352
47,1,P006,2060
47,1,P018,1976
47,1,P013,871
47,1,P055,528
47,1,P012,511
47,1,P061,263
47,1,P010,238
47,1,P048,229
47,1,P022,141
47,1,P023,129
47,1,P017,127
47,1,P074,123
47,1,P011,104
47,1,P036,78
47,1,P058,75
47,1,P033,61
47,1,P026,60
47,1,P073,54
47,1,P049,48
47,1,P090,34
47,1,P045,32
47,1,P089,32
47,1,P104,24
47,1,P041,22
47,1,P053,12
47,1,P094,11
47,1,P024,11
47,1,P059,11
47,1,P091,11
47,1,P092,9
47,1,P031,9
47,1,P095,8
47,1,P016,7
47,1,P050,6
47,1,P034,5
47,1,P039,5
47,1,P088,5
47,1,P052,3
47,1,P093,3
47,2,P002,31325
47,2,P001,30287
47,2,P006,5611
47,2,P004,4299
47,2,P005,2147
47,2,P007,1788
47,2,P009,1634
47,2,P003,1224
47,2,P010,773
47,2,P012,210
47,2,P013,195
47,2,P018,155
47,2,P008,124
47,2,P048,118
47,2,P104,113
47,2,P017,102
47,2,P023,83
47,2,P058,66
47,2,P011,66
47,2,P061,54
47,2,P022,42
47,2,P041,33
47,2,P033,31
47,2,P026,27
47,2,P090,26
47,2,P045,25
47,2,P094,21
47,2,P059,18
47,2,P024,17
47,2,P073,17
47,2,P049,15
47,2,P074,14
47,2,P055,14
47,2,P089,12
47,2,P092,9
47,2,P039,8
47,2,P052,7
47,2,P031,7
47,2,P034,6
47,2,P053,5
47,2,P095,4
47,2,P093,4
47,2,P036,4
47,2,P091,3
47,2,P088,2
47,2,P050,2
47,2,P016,1
47,3,P001,16272
47,3,P005,10760
47,3,P002,9394
47,3,P007,8819
47,3,P048,8515
47,3,P010,5412
47,3,P003,3527
47,3,P004,2859
47,3,P009,1707
47,3,P008,1693
47,3,P006,1170
47,3,P026,644
47,3,P018,610
47,3,P012,597
47,3,P033,295
47,3,P017,208
47,3,P022,202
47,3,P023,162
47,3,P050,108
47,3,P061,97
47,3,P058,66
47,3,P011,52
47,3,P013,48
47,3,P104,43
47,3,P093,34
47,3,P024,34
47,3,P092,32
47,3,P073,30
47,3,P089,26
47,3,P055,22
47,3,P074,20
47,3,P045,20
47,3,P041,19
47,3,P090,17
47,3,P039,16
47,3,P088,16
47,3,P094,15
47,3,P059,14
47,3,P016,13
47,3,P031,13
47,3,P052,11
47,3,P053,9
47,3,P049,8
47,3,P036,8
47,3,P095,7
47,3,P034,5
47,3,P091,4
52,1,P003,8271
52,1,P002,5692
52,1,P001,3659
52,1,P004,466
52,1,P005,428
52,1,P008,375
52,1,P022,172
52,1,P017,126
52,1,P012,106
52,1,P050,104
52,1,P104,66
52,1,P024,49
52,1,P007,46
52,1,P095,43
52,1,P089,35
52,1,P006,34
52,1,P041,33
52,1,P010,27
52,1,P013,23
52,1,P088,18
52,1,P009,16
52,1,P058,16
52,1,P011,15
52,1,P026,14
52,1,P090,12
52,1,P059,12
52,1,P033,11
52,1,P034,9
52,1,P049,8
52,1,P031,7
52,1,P073,6
52,1,P018,6
52,1,P055,6
52,1,P091,5
52,1,P016,5
52,1,P039,5
52,1,P045,5
52,1,P092,5
52,1,P023,5
52,1,P074,4
52,1,P036,4
52,1,P061,4
52,1,P052,3
52,1,P094,3
52,1,P053,3
52,1,P093,1
52,1,P048,1
53,1,P003,28159
53,1,P002,15070
53,1,P001,11857
53,1,P004,1904
53,1,P005,1336
53,1,P008,926
53,1,P022,902
53,1,P012,374
53,1,P061,239
53,1,P017,156
53,1,P013,145
53,1,P026,110
53,1,P058,88
53,1,P074,84
53,1,P041,67
53,1,P007,61
53,1,P010,55
53,1,P073,47
53,1,P033,47
53,1,P011,45
53,1,P049,43
53,1,P089,42
53,1,P006,41
53,1,P090,39
53,1,P009,38
53,1,P031,31
53,1,P048,29
53,1,P059,26
53,1,P024,26
53,1,P088,23
53,1,P039,19
53,1,P016,18
53,1,P092,17
53,1,P045,16
53,1,P018,15
53,1,P023,15
53,1,P036,15
53,1,P094,13
53,1,P055,12
53,1,P095,10
53,1,P091,8
53,1,P034,7
53,1,P093,6
53,1,P052,6
53,1,P104,5
53,1,P050,4
53,1,P053,4
54,1,P001,33804
54,1,P002,17851
54,1,P003,13303
54,1,P012,9959
54,1,P004,5851
54,1,P005,1236
54,1,P008,490
54,1,P022,325
54,1,P006,193
54,1,P017,157
54,1,P058,77
54,1,P007,68
54,1,P013,47
54,1,P011,28
54,1,P061,25
54,1,P073,21
54,1,P090,21
54,1,P009,20
54,1,P041,15
54,1,P049,13
54,1,P026,13
54,1,P010,11
54,1,P074,11
54,1,P048,11
54,1,P091,10
54,1,P088,10
54,1,P033,10
54,1,P045,10
54,1,P055,10
54,1,P093,10
54,1,P094,8
54,1,P095,8
54,1,P104,7
54,1,P092,7
54,1,P089,6
54,1,P031,6
54,1,P039,5
54,1,P024,5
54,1,P052,5
54,1,P036,5
54,1,P023,4
54,1,P034,3
54,1,P018,3
54,1,P016,3
54,1,P059,2
54,1,P053,2
54,1,P050,1
56,1,P001,17969
56,1,P002,15067
56,1,P003,11452
56,1,P004,11410
56,1,P009,7179
56,1,P008,3218
56,1,P005,1798
56,1,P012,1614
56,1,P013,824
56,1,P006,544
56,1,P017,508
56,1,P022,430
56,1,P007,234
56,1,P036,195
56,1,P026,100
56,1,P033,67
56,1,P058,59
56,1,P010,46
56,1,P073,44
56,1,P055,35
56,1,P061,31
56,1,P074,29
56,1,P059,28
56,1,P095,27
56,1,P011,26
56,1,P090,24
56,1,P031,23
56,1,P088,21
56,1,P041,20
56,1,P024,19
56,1,P045,14
56,1,P089,14
56,1,P104,11
56,1,P053,10
56,1,P092,9
56,1,P049,8
56,1,P016,8
56,1,P093,7
56,1,P023,5
56,1,P048,5
56,1,P052,4
56,1,P018,4
56,1,P094,3
56,1,P034,2
56,1,P039,1
56,1,P091,1
56,1,P050,0
56,2,P001,23568
56,2,P002,19591
56,2,P004,13033
56,2,P003,10820
56,2,P005,3095
56,2,P017,943
56,2,P008,782
56,2,P009,770
56,2,P013,457
56,2,P012,312
56,2,P045,153
56,2,P022,127
56,2,P055,123
56,2,P007,97
56,2,P058,61
56,2,P073,49
56,2,P059,48
56,2,P006,47
56,2,P011,44
56,2,P010,42
56,2,P033,35
56,2,P090,29
56,2,P036,25
56,2,P093,25
56,2,P026,24
56,2,P089,24
56,2,P041,21
56,2,P050,17
56,2,P061,14
56,2,P024,13
56,2,P095,11
56,2,P074,11
56,2,P104,11
56,2,P052,11
56,2,P092,7
56,2,P053,7
56,2,P049,7
56,2,P031,6
56,2,P091,6
56,2,P094,5
56,2,P088,5
56,2,P048,5
56,2,P016,5
56,2,P018,4
56,2,P023,3
56,2,P034,3
56,2,P039,3
56,3,P002,26575
56,3,P001,26117
56,3,P004,15410
56,3,P003,10926
56,3,P005,2708
56,3,P009,943
56,3,P008,691
56,3,P017,489
56,3,P012,388
56,3,P022,287
56,3,P007,181
56,3,P006,119
56,3,P055,76
56,3,P058,56
56,3,P013,44
56,3,P026,42
56,3,P011,40
56,3,P090,35
56,3,P010,29
56,3,P033,28
56,3,P016,28
56,3,P041,25
56,3,P045,24
56,3,P049,20
56,3,P059,19
56,3,P053,16
56,3,P074,15
56,3,P036,14
56,3,P092,13
56,3,P094,12
56,3,P031,11
56,3,P024,11
56,3,P073,11
56,3,P093,10
56,3,P088,7
56,3,P052,7
56,3,P091,6
56,3,P050,6
56,3,P089,6
56,3,P048,6
56,3,P061,5
56,3,P104,5
56,3,P039,5
56,3,P095,5
56,3,P034,3
56,3,P023,3
56,3,P018,1
65,1,P001,16876
65,1,P002,14218
65,1,P009,9997
65,1,P003,8993
65,1,P004,8992
65,1,P005,5142
65,1,P006,2482
65,1,P008,460
65,1,P007,336
65,1,P011,332
65,1,P010,305
65,1,P022,239
65,1,P061,161
65,1,P012,153
65,1,P055,124
65,1,P089,110
65,1,P026,107
65,1,P041,89
65,1,P033,81
65,1,P013,76
65,1,P058,65
65,1,P090,46
65,1,P073,43
65,1,P031,31
65,1,P052,30
65,1,P024,29
65,1,P017,25
65,1,P045,23
65,1,P049,20
65,1,P048,17
65,1,P059,16
65,1,P094,15
65,1,P092,15
65,1,P018,14
65,1,P074,14
65,1,P088,12
65,1,P039,11
65,1,P036,11
65,1,P093,8
65,1,P034,8
65,1,P023,7
65,1,P095,7
65,1,P104,7
65,1,P016,6
65,1,P053,6
65,1,P091,4
65,1,P050,2
65,2,P006,20251
65,2,P005,11380
65,2,P002,10198
65,2,P001,9345
65,2,P004,4103
65,2,P003,3044
65,2,P010,756
65,2,P007,555
65,2,P061,537
65,2,P008,507
65,2,P104,346
65,2,P009,306
65,2,P050,202
65,2,P033,171
65,2,P011,100
65,2,P022,92
65,2,P089,88
65,2,P090,84
65,2,P012,69
65,2,P058,53
65,2,P026,41
65,2,P041,36
65,2,P059,36
65,2,P013,34
65,2,P048,26
65,2,P074,21
65,2,P055,18
65,2,P052,16
65,2,P049,15
65,2,P093,15
65,2,P094,12
65,2,P023,11
65,2,P045,11
65,2,P024,10
65,2,P092,10
65,2,P017,10
65,2,P073,7
65,2,P016,7
65,2,P095,7
65,2,P091,7
65,2,P039,4
65,2,P034,3
65,2,P036,3
65,2,P053,3
65,2,P088,1
65,2,P031,1
65,2,P018,1
65,3,P002,19867
65,3,P001,18349
65,3,P009,6765
65,3,P004,6473
65,3,P003,5901
65,3,P006,4446
65,3,P005,2796
65,3,P007,2167
65,3,P008,919
65,3,P010,252
65,3,P011,190
65,3,P089,148
65,3,P012,114
65,3,P033,111
65,3,P022,109
65,3,P061,96
65,3,P073,79
65,3,P013,67
65,3,P058,67
65,3,P090,65
65,3,P026,53
65,3,P055,40
65,3,P093,32
65,3,P017,21
65,3,P041,21
65,3,P048,18
65,3,P031,15
65,3,P059,13
65,3,P018,11
65,3,P053,10
65,3,P074,10
65,3,P045,10
65,3,P024,9
65,3,P023,8
65,3,P052,8
65,3,P036,6
65,3,P091,6
65,3,P039,6
65,3,P088,5
65,3,P049,5
65,3,P095,4
65,3,P104,4
65,3,P034,4
65,3,P092,4
65,3,P094,2
65,3,P016,2
65,3,P050,0
66,1,P001,22904
66,1,P009,22871
66,1,P002,18230
66,1,P003,11939
66,1,P004,11009
66,1,P005,4007
66,1,P007,2555
66,1,P006,1428
66,1,P008,894
66,1,P010,606
66,1,P022,280
66,1,P089,232
66,1,P011,173
66,1,P058,144
66,1,P012,132
66,1,P024,120
66,1,P095,107
66,1,P013,88
66,1,P017,75
66,1,P026,74
66,1,P061,70
66,1,P031,68
66,1,P033,55
66,1,P041,44
66,1,P090,40
66,1,P074,34
66,1,P055,26
66,1,P045,25
66,1,P073,24
66,1,P059,17
66,1,P092,17
66,1,P093,16
66,1,P094,16
66,1,P023,14
66,1,P049,14
66,1,P039,13
66,1,P048,12
66,1,P036,11
66,1,P104,11
66,1,P052,9
66,1,P034,9
66,1,P091,9
66,1,P088,8
66,1,P016,6
66,1,P053,6
66,1,P018,5
66,1,P050,3
66,2,P009,28813
66,2,P002,16505
66,2,P003,14714
66,2,P001,13879
66,2,P005,5425
66,2,P004,4514
66,2,P008,602
66,2,P006,438
66,2,P041,280
66,2,P022,257
66,2,P089,187
66,2,P007,135
66,2,P010,133
66,2,P012,111
66,2,P031,101
66,2,P058,82
66,2,P024,79
66,2,P013,77
66,2,P011,74
66,2,P026,60
66,2,P033,58
66,2,P049,57
66,2,P074,41
66,2,P104,41
66,2,P017,40
66,2,P090,28
66,2,P052,22
66,2,P036,19
66,2,P045,18
66,2,P073,15
66,2,P088,15
66,2,P016,15
66,2,P093,15
66,2,P053,14
66,2,P039,12
66,2,P061,12
66,2,P055,10
66,2,P092,9
66,2,P094,8
66,2,P091,8
66,2,P059,7
66,2,P095,7
66,2,P048,7
66,2,P034,6
66,2,P023,6
66,2,P050,4
66,2,P018,4
77,1,P002,23515
77,1,P001,17172
77,1,P004,10718
77,1,P007,7414
77,1,P005,6477
77,1,P048,3936
77,1,P009,3773
77,1,P003,3296
77,1,P055,884
77,1,P008,403
77,1,P026,372
77,1,P006,269
77,1,P022,224
77,1,P018,157
77,1,P017,112
77,1,P012,107
77,1,P059,98
77,1,P033,94
77,1,P011,83
77,1,P013,79
77,1,P016,61
77,1,P010,58
77,1,P093,53
77,1,P073,44
77,1,P058,44
77,1,P090,42
77,1,P045,41
77,1,P089,40
77,1,P050,33
77,1,P023,33
77,1,P024,32
77,1,P104,32
77,1,P041,22
77,1,P094,18
77,1,P036,17
77,1,P052,16
77,1,P074,16
77,1,P049,14
77,1,P053,10
77,1,P039,10
77,1,P061,9
77,1,P092,8
77,1,P031,8
77,1,P034,7
77,1,P091,6
77,1,P088,4
77,1,P095,1
77,2,P005,18035
77,2,P002,15625
77,2,P004,10677
77,2,P001,10671
77,2,P006,6417
77,2,P010,6316
77,2,P009,5950
77,2,P007,4962
77,2,P003,2840
77,2,P017,411
77,2,P055,337
77,2,P104,328
77,2,P008,245
77,2,P012,184
77,2,P033,144
77,2,P013,132
77,2,P048,119
77,2,P022,117
77,2,P059,91
77,2,P018,74
77,2,P026,61
77,2,P023,49
77,2,P011,42
77,2,P092,29
77,2,P088,28
77,2,P045,26
77,2,P058,26
77,2,P073,25
77,2,P041,23
77,2,P090,21
77,2,P024,19
77,2,P089,16
77,2,P016,14
77,2,P093,11
77,2,P036,11
77,2,P091,10
77,2,P094,9
77,2,P061,8
77,2,P050,8
77,2,P095,7
77,2,P074,7
77,2,P052,6
77,2,P049,6
77,2,P053,5
77,2,P031,5
77,2,P034,4
77,2,P039,4
55,1,P001,22256
55,1,P003,21325
55,1,P002,19966
55,1,P008,5970
55,1,P004,4522
55,1,P005,2308
55,1,P022,578
55,1,P058,109
55,1,P026,101
55,1,P012,101
55,1,P007,98
55,1,P006,86
55,1,P017,83
55,1,P010,81
55,1,P059,80
55,1,P061,64
55,1,P013,63
55,1,P092,62
55,1,P090,60
55,1,P011,57
55,1,P009,56
55,1,P024,51
55,1,P033,48
55,1,P095,48
55,1,P074,40
55,1,P089,40
55,1,P055,37
55,1,P050,36
55,1,P088,29
55,1,P041,24
55,1,P049,22
55,1,P094,19
55,1,P031,16
55,1,P045,16
55,1,P034,13
55,1,P091,12
55,1,P023,12
55,1,P073,11
55,1,P039,11
55,1,P104,11
55,1,P093,10
55,1,P016,9
55,1,P036,8
55,1,P048,7
55,1,P018,7
55,1,P052,6
55,1,P053,5
57,1,P001,6294
57,1,P003,4721
57,1,P002,3591
57,1,P008,1824
57,1,P004,557
57,1,P005,465
57,1,P022,57
57,1,P033,51
57,1,P045,25
57,1,P006,12
57,1,P026,10
57,1,P007,10
57,1,P010,10
57,1,P058,7
57,1,P013,7
57,1,P094,5
57,1,P012,5
57,1,P061,4
57,1,P009,4
57,1,P049,3
57,1,P090,3
57,1,P095,2
57,1,P034,2
57,1,P024,2
57,1,P041,2
57,1,P052,2
57,1,P050,1
57,1,P092,1
57,1,P093,1
57,1,P074,1
57,1,P018,1
57,1,P017,1
57,1,P088,1
57,1,P104,1
57,1,P055,0
57,1,P089,0
57,1,P048,0
57,1,P036,0
57,1,P016,0
57,1,P031,0
57,1,P023,0
57,1,P059,0
57,1,P039,0
57,1,P091,0
57,1,P053,0
57,1,P073,0
57,1,P011,0
58,1,P001,8643
58,1,P002,8440
