state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,qualification
5,46,1,P000,घनश्याम भुसाल,पुरुष,61,21318,स्‍नाकोत्तर
5,46,1,P004,नरेश बहादुर पछाई क्षेत्री,पुरुष,47,14145,एस.एल.सी.
5,46,1,P009,धनीराम चौधरी,पुरुष,53,13962,प्रविणता प्रमाण पत्र तह
5,46,1,P007,कैलाश गुरुङ्ग,पुरुष,56,5169,S.L.C.
5,46,1,P000,टीकाराम जैसी चापागाई,पुरुष,52,3489,वि.एल 
5,46,1,P000,मातृका प्रसाद यादव,पुरुष,63,1713,आई.ए.
5,46,1,P055,दल बहादुर थापा,पुरुष,44,1397,स्‍नातक
5,46,1,P013,विशाल वास्कोटा,पुरुष,29,1097,स्‍नातक
5,46,1,P017,शिव बहादुर गुरुङ्ग,पुरुष,57,1072,एस.एल.सी.
5,46,1,P000,लिलामणि न्‍यौपाने,पुरुष,30,455,S.L.C.
5,46,1,P061,राकेश बनियाँ,पुरुष,35,427,सामान्य
5,46,1,P000,टिका मणी पुन,पुरुष,57,259,साक्षार
5,46,1,P000,धनराज भुर्तेल,पुरुष,35,244,+2
5,46,1,P000,दिपक शर्मा,पुरुष,41,159,S.L.C.
5,46,1,P000,कमल नाथ भुसाल,पुरुष,48,149,आई.ए.
5,46,1,P000,बिष्णु प्रसाद चौधरी कुर्मी,पुरुष,74,100,स्‍नातक
5,46,1,P011,तुल्सी राम धुख्वा,पुरुष,50,80,प्रमाण पत्र तह
5,46,1,P000,लक्ष्मण भण्डारी,पुरुष,27,54,स्‍नातक
5,46,1,P000,दुर्गा पाण्डे,महिला,32,33,10+2
5,46,1,P000,कमल पाण्डे,पुरुष,49,23,आई.ए.
5,46,2,P001,विष्‍णु प्रसाद पौडेल,पुरुष,62,27165,slc
5,46,2,P004,गणेश पौडेल,पुरुष,27,25795,स्नातक
5,46,2,P055,केशव बहादुर थापा मगर,पुरुष,52,22027,Bachelor
5,46,2,P000,रुप सिंह थापा,पुरुष,62,1029,10
5,46,2,P000,प्रदिप ज्ञवाली,पुरुष,39,488,slc
5,46,2,P017,दिपक थापा,पुरुष,38,319,BBS
5,46,2,P011,हरि सुन्दर बासी,पुरुष,41,263,स्नातकोत्तर
5,46,2,P073,नमा देबी गौतम जैसी,महिला,48,148,UNDER SLC
5,46,2,P091,राजु शाही,पुरुष,43,123,UNDER SLC
5,46,2,P000,केशब बस्याल,पुरुष,30,38,Bechalor
5,46,2,P000,विष्णु विश्‍वकर्मा,पुरुष,45,29,SLC
5,46,2,P000,सुरेन्द्र भारी,पुरुष,38,24,+12
5,46,2,P000,तुलसी  राम यादव,पुरुष,26,23,10+2
5,46,2,P000,तारा घिमिरे,महिला,40,19,SLC
5,46,2,P000,टोप नारायण पौडेल,पुरुष,45,18,High School
5,46,3,P005,दीपक बोहरा,पुरुष,71,36717,Bachelor
5,46,3,P002,बाल कृष्ण खाँण,पुरुष,62,34036,स्नातक
5,46,3,P004,जित बहादुर गुप्‍ता तेली,पुरुष,40,5796,Master Degree
5,46,3,P009,तुल्‍सी प्रसाद थारु,पुरुष,37,4751,स्नातक
5,46,3,P007,प्रमोद कुमार राउत,पुरुष,43,3317,स्नातज
5,46,3,P013,प्रख्यात वन्जाडे,पुरुष,47,1384,"MA Sociology, MA Buddhism"
5,46,3,P000,केशव विक्रम खडका,पुरुष,60,1056,स्नातक
5,46,3,P055,मोजीब अलि मुसलमान,पुरुष,38,551,+2
5,46,3,P017,तेज कुमारी आले,महिला,42,219,आठ पास
5,46,3,P061,सरस्वती धोवी धवल,महिला,43,141,UNDER SLC
5,46,3,P011,सरु वि. क.,महिला,34,56,S.L.C.
5,46,3,P000,गुडिया पथरकट्ट,महिला,45,34,S.L.C.
5,46,3,P000,इशरात अली फकीर,पुरुष,32,32,९ पास
5,46,3,P000,नरेश  बहादुर  क्षेत्री ,पुरुष,26,20,+2
5,46,3,P000,राजिव शाही,पुरुष,36,17,+2
5,46,3,P068,लाल वहादुर राना,पुरुष,38,15,SLC
5,46,3,P000,देव राज न्‍यौपाने,पुरुष,49,14,+2
5,46,3,P000,रमेश गैरे,पुरुष,40,14,10+2
5,46,3,P000,नबाब मुसलमान,पुरुष,40,13,Education N/A
5,46,3,P000,नारायण प्रसाद शर्मा,पुरुष,53,11,S.L.C.
5,46,3,P000,घनश्याम भट्टराई,पुरुष,41,10,SLC
5,46,3,P000,जिव कान्त काफले,पुरुष,45,8,
5,46,4,P010,सर्वेन्द्र नाथ शुक्ला,पुरुष,72,28000,Masters
5,46,4,P002,प्रमोद कुमार यादव,पुरुष,43,22704,10+2
5,46,4,P007,भोपेन्द्र प्रसाद यादव,पुरुष,37,15526,M.A.
5,46,4,P006,ओम प्रकाश यादव,पुरुष,42,2623,B.A.
5,46,4,P023,महेन्द्र नाथ सि‌ह राय,पुरुष,46,1086,Education N/A
5,46,4,P009,सत्य देव चौधरी,पुरुष,42,465,UNDER SLC
5,46,4,P055,जौहर अली जोलहा,पुरुष,50,199,SLC
5,46,4,P000,जवाहर प्रसाद गडेरिया,पुरुष,66,114,Proficiency Certificate
5,46,4,P000,अनूप कुमार यादव,पुरुष,38,70,Proficiency Certificate
5,46,4,P000,दिलीप बरई,पुरुष,31,66,10+2
5,46,4,P000,अब्दुल जुबेर मुसलमान,पुरुष,69,62,Education N/A
5,46,4,P017,खिल बहादुर गाहा,पुरुष,51,53,S.L.C.
5,46,4,P000,दिलिप कुमार यादव,पुरुष,38,34,UNDER SLC
5,46,5,P001,बासु देव घिमिरे,पुरुष,54,36822,Bachelor
5,46,5,P002,भरत कुमार शाह,पुरुष,68,27120,MBA
5,46,5,P007,चन्द्रशेखर सोनार,पुरुष,38,8390,S.L.C.
5,46,5,P013,भिष्म कुमार राना,पुरुष,46,5876,स्नातक
5,46,5,P000,शब्बीर अहमद खाँ,पुरुष,59,536,MA
5,46,5,P055,भैर बहादुर थापा मगर,पुरुष,57,411,Education N/A
5,46,5,P017,पम्फा सिंजाली,महिला,36,343,Proficiency Certificate
5,46,5,P000,सन्नी खान,पुरुष,29,337,MSC
5,46,5,P000,भानुभक्त भण्डारी,पुरुष,56,146,S.L.C.
5,46,5,P090,कृष्ण उपाध्या,पुरुष,56,118,Education N/A
5,46,5,P011,हिम लाल पाण्‍डे,पुरुष,34,117,MA 
5,46,5,P000,अब्दुल लजीम मुसलमान,पुरुष,55,99,UNDER SLC
5,46,5,P000,कलिमुल्लाह मुसलमान,पुरुष,47,98,UNDER SLC
5,46,5,P000,गोविन्द प्रसाद पाण्डेय,पुरुष,65,28,S.L.C.
5,46,5,P000,राम प्रसाद घिमिरे,पुरुष,54,27,S.L.C.
5,46,5,P000,अव्वु हरेरा मुसलमान,पुरुष,56,26,Education N/A
5,46,5,P000,केशव राज पौडेल,पुरुष,37,10,10+2
5,47,1,P001,बलराम अधिकारी,पुरुष,62,34675,आई ए
5,47,1,P003,चक्रपाणी खनाल,पुरुष,60,18983,B.A.
5,47,1,P007,नरेन्‍द्र प्रसाद चौधरी,पुरुष,52,8396,Bachelor
5,47,1,P009,राम मिलन थारु,पुरुष,53,6075,+2
5,47,1,P005,ध्रुव बहादुर रायमाझी,पुरुष,47,4341,Bachelor
5,47,1,P004,सन्‍जू सिंह विष्‍ट,महिला,48,3376,आई एड
5,47,1,P013,देवेन्द्र कुमार शर्मा,पुरुष,26,2508,B.E.
5,47,1,P018,तपेसरी कहार,पुरुष,64,2248,UNDER SLC
5,47,1,P000,ललित गुरुङ,पुरुष,62,2217,+2
5,47,1,P022,युवराज शर्मा आचार्य,पुरुष,75,1093,Masters
5,47,1,P010,रबीन्द्र नाथ मिश्र,पुरुष,64,558,Bachelor
5,47,1,P048,श्रवण कुमार उपाध्‍याय,पुरुष,39,522,Bachelor
5,47,1,P061,राम नरेश कलवार,पुरुष,36,468,साक्षर
5,47,1,P055,उत्तम आले,पुरुष,43,458,S.L.C.
5,47,1,P000,शेर बहादुर यादव,पुरुष,35,251,९ कक्षा पास
5,47,1,P017,उत्तम सिंह  राना,पुरुष,51,132,साक्षर
5,47,1,P011,यम लाल चौधरी,पुरुष,37,119,S.L.C.
5,47,1,P049,बसन्त पोख्रेल,पुरुष,38,76,एस.एल.सी.
5,47,1,P104,बीर बहादुर चौधरी ,पुरुष,30,21,+2
5,47,1,P000,योगेश क्षेत्री,पुरुष,30,19,S.L.C.
5,47,1,P000,गिता देवी पौडेल,महिला,44,13,10+2
5,47,2,P002,सुरेन्द्र राज आचार्य,पुरुष,64,39014,स्नातक
5,47,2,P001,बृजेश कुमार गुप्‍त,पुरुष,51,38697,Bachelor
5,47,2,P005,सविता शर्मा,महिला,30,1574,BBS
5,47,2,P010,अकबाल अहमद शाह,पुरुष,62,1123,Bachelor
5,47,2,P041,विश्वनाथ यादव,पुरुष,51,128,१०
5,47,2,P017,सुर्य वहादुर थापा,पुरुष,77,107,८ पास
5,47,2,P000,प्रहलाद प्रसाद कहाँर,पुरुष,45,34,slc
5,47,2,P000,जितेन्द्र पान्डेय,पुरुष,29,26,साक्षर
5,47,2,P000,विजय नन्द चौवे,पुरुष,59,11,प्रमाणपत्र तह
5,47,2,P000,सकिल मोहम‍्मद फकिर,पुरुष,38,9,slc
5,47,2,P000,कृष्ण आचार्य,पुरुष,29,7,Bachelor
5,47,3,P001,मंगल प्रसाद गुप्‍ता,पुरुष,77,22619,Masters
5,47,3,P002,अभिषेक प्रताप शाह,पुरुष,40,18983,Bachelor
5,47,3,P005,प्रकाश रजौरिया,पुरुष,49,14030,Bachelor
5,47,3,P048,ईश्वर दयाल मिश्र,पुरुष,56,12557,under slc
5,47,3,P007,नरसिहं चौधरी,पुरुष,70,2245,Bachelor
5,47,3,P004,दिपक बेल्वसे,पुरुष,29,1056,10+2
5,47,3,P018,राम चन्द्र कोरी,पुरुष,45,565,10+2
5,47,3,P017,केश बहादुर थापा,पुरुष,79,224,UNDER SLC
5,47,3,P093,यम नाथ उपाध्याय,पुरुष,32,169,स्‍नातकोत्तर राजनीतिशास्त्र
5,47,3,P023,गीता शुक्‍ला,महिला,58,136,Education N/A
5,47,3,P000,मनी राम कोहार,पुरुष,50,53,S.L.C.
5,47,3,P000,परमेश्‍वर दयाल मिश्र,पुरुष,49,46,bachloar
5,47,3,P000,बालाजी चौधरी कुर्मी,पुरुष,55,26,S.L.C.
5,47,3,P000,आरती रजौरिया भुसाल,महिला,38,22,10+2
5,47,3,P000,कृष्ण कुमार उपाध्याय,पुरुष,42,15,under slc
5,47,3,P000,बिनोद कुमार कोरी,पुरुष,47,11,under slc
5,47,3,P000,धर्म किशोर मुराउ मौर्य,पुरुष,45,9,UNDER SLC
5,47,3,P000,गणेश कुमार जि सी,पुरुष,57,8,SLC
4,48,1,P002,योगेश गौचन  थकाली,पुरुष,29,3992,स्‍नातक
4,48,1,P001,प्रेम प्रसाद तुलाचन,पुरुष,60,3078,Proficiency Certificate I.Com
4,48,1,P004,सुदेश गुरुङ,पुरुष,25,87,Bachelor
4,48,1,P061,प्रविण कुमार शेरचन,पुरुष,58,13,८ पास
4,49,1,P002,खम बहादुर गर्बुजा,पुरुष,57,24021,S.L.C.
4,49,1,P001,हरीकृष्ण श्रेष्ठ,पुरुष,57,20189,S.L.C.
4,49,1,P004,हरी बहादुर खत्री क्षेत्री,पुरुष,37,1424,phd desserification
4,49,1,P005,जगत प्रसाद गौचन,पुरुष,66,975,Bachelor
4,49,1,P017,ओम राज मगर,पुरुष,31,768,10+2
4,49,1,P000,विनोद भट्टचन,पुरुष,58,112,Proficiency Certificate
4,49,1,P095,बिष्णु घिमिरे खत्री,महिला,28,53,10+2
4,49,1,P000,नविन जी.सी.,पुरुष,31,37,Proficiency Certificate
4,49,1,P000,खील बहादुर बरुवाल,पुरुष,47,35,UNDER SLC
4,50,1,P012,चित्र बहादुर के.सी.,पुरुष,80,21464,Bachelor
4,50,1,P001,सुर्य प्रसाद पाठक,पुरुष,46,18845,Ph. D
4,50,1,P004,खिमानन्द कँडेल,पुरुष,42,9191,Masters
4,50,1,P005,लक्ष्मी प्रसाद सापकोटा,पुरुष,52,904,Masters
4,50,1,P000,चन्द्र बहादुर क्षेत्री,पुरुष,46,194,Masters
4,50,1,P073,शिवलाल सापकोटा,पुरुष,61,125,Education N/A
4,50,2,P003,देवेन्द्र पौडेल,पुरुष,57,24794,Bachelor
4,50,2,P001,मन्जु शर्मा,महिला,48,20193,Bachelor
4,50,2,P004,तिला खत्री,महिला,41,2327,Education N/A
4,50,2,P000,तुल्सी राम अर्याल,पुरुष,56,407,Proficiency Certificate
4,50,2,P091,टेक प्रसाद कामी,पुरुष,55,223,S.L.C.
4,50,2,P055,चित्र प्रसाद गुरुङ,पुरुष,59,109,S.L.C.
4,50,2,P000,डिल बहादुर कार्की,पुरुष,56,37,Education N/A
4,51,1,P001,पदम गिरी,पुरुष,45,29872,स्नाकोत्तर
4,51,1,P002,अर्जुन प्रसाद जोशी,पुरुष,66,27609,स्नाकोत्तर
4,51,1,P004,जाल बहादुर पुर्जा पुन,पुरुष,33,4173,Bachelor
4,51,1,P005,दिपक बहादुर मल्ल,पुरुष,42,1034,S.L.C.
4,51,1,P000,अरुण पौडेल,पुरुष,46,271,स्नाकोत्तर
4,51,1,P017,चन्द्र बहादुर पाइजा पुन,पुरुष,37,233,Education N/A
4,51,1,P000,भगवती पौडेल,महिला,66,175,८ कक्षा पास
4,51,1,P073,देवाखर भट्टराई,पुरुष,38,128,Proficiency Certificate
4,51,1,P055,बल बहादुर थापा,पुरुष,72,120,UNDER SLC
4,51,1,P061,ठाकुर प्रसाद भुसाल,पुरुष,63,75,बि.बि.एल.
4,51,1,P000,सीता देबी शर्मा,महिला,39,22,साधारण लेखपढ
4,51,1,P000,सावित्री शर्मा,महिला,31,4,10+2
5,52,1,P003,पूर्ण बहादुर घर्ति मगर,पुरुष,55,12262,प्रविणता प्रमाण पत्र तह
5,52,1,P001,कैलाश कुमार मल्ल,पुरुष,47,5211,Masters
5,52,1,P000,चन्द्रराज झाक्री,पुरुष,44,896,UNDER SLC
5,52,1,P005,खिम बहादुर खत्री,पुरुष,61,586,UNDER SLC
5,52,1,P017,रतन बहादुर बुढा,पुरुष,65,464,10+2
5,52,1,P095,बल बहादुर बुढा,पुरुष,51,303,८ कक्षा पास
5,53,1,P003,बर्षमान पुन,पुरुष,51,41714,Bachelor
5,53,1,P001,पूर्ण बुढामगर,पुरुष,36,16485,I.A.
5,53,1,P005,लीला रावल,महिला,38,2556,8
5,53,1,P061,राम बहादुर वली क्षेत्री,पुरुष,64,803,S.L.C.
5,53,1,P011,नाती भाइ ह्‍योम्बा,पुरुष,56,152,I.Com.
5,54,1,P001,सूर्य बहादुर  थापा क्षेत्री ,पुरुष,48,41118,Masters
5,54,1,P012,दुर्गा पौडेल,महिला,51,35814,Masters
5,54,1,P004,कृष्ण प्रसाद पोख्रेल,पुरुष,64,3318,Bachelor
5,54,1,P005,होम बहादुर बुढाथोकी मगर,पुरुष,49,1472,एम.ए
5,54,1,P022,माधव सिं के.सी.,पुरुष,52,1121,Proficiency Certificate
5,54,1,P017,मन बहादुर पुन,पुरुष,46,263,Education N/A
5,54,1,P000,दान प्रसाद सुबेदी,पुरुष,34,177,Proficiency Certificate
6,55,1,P003,प्रकाश ज्वाला,पुरुष,55,35707,Masters
6,55,1,P000,राजेन्द्र बहादुर शाह,पुरुष,70,19792,Bachelor
6,55,1,P001,राजेन्द्र वीर राय,पुरुष,63,13039,Masters
6,55,1,P004,पवन राज देवकोटा,पुरुष,42,3695,Masters
6,55,1,P005,नेत्रलाल श्रेष्ठ,पुरुष,66,2293,Proficiency Certificate
6,55,1,P022,भिम बहादुर वली,पुरुष,47,1597,S.L.C.
6,55,1,P000,जुद्ध बहादुर सिंह,पुरुष,26,205,Education N/A
5,56,1,P003,मेटमणि चौधरी,पुरुष,49,26576,Masters
5,56,1,P001,शान्ता चौधरी,महिला,43,21493,Education N/A
5,56,1,P004,देवराज पाठक,पुरुष,56,13798,Masters
5,56,1,P009,सुरेन्द्र चौधरी ,पुरुष,50,8019,Masters
5,56,1,P005,लिली वुढाथोकी,महिला,49,1439,Proficiency Certificate
5,56,1,P013,गंगा चौधरी(सत्गौवा),महिला,43,1093,S.L.C.
5,56,1,P017,शोभाराम बुढा,पुरुष,70,583,UNDER SLC
5,56,1,P036,रुक्मिणि चौधरी (थारु),महिला,45,293,S.L.C.
5,56,1,P073,अशोक खड्का,पुरुष,44,199,S.L.C.
5,56,1,P010,प्रतिमा बुढा मगर,महिला,30,134,Proficiency Certificate
5,56,1,P000,चन्द्रमणी न्यौपाने,पुरुष,46,34,Education N/A
5,56,1,P011,गणेश भक्त खर्बुजा,पुरुष,56,26,Education N/A
5,56,2,P003,रेखा शर्मा,महिला,53,26880,Bachelor
5,56,2,P001,शंकर पोख्रेल,पुरुष,59,26687,Masters
5,56,2,P004,बिशाल अधिकारी,पुरुष,29,15861,10+2
5,56,2,P005,भोलानाथ योगी,पुरुष,61,2273,Bachelor
5,56,2,P017,खडक बहादुर बुढा मगर,पुरुष,59,967,UNDER SLC
5,56,2,P022,नेत्र प्रसाद पाण्डेय,पुरुष,37,484,Bachelor
5,56,2,P009,रेशम  चौधरी ,पुरुष,41,482,S.L.C.
5,56,2,P013,शसीराम चौधरी,पुरुष,47,271,Education N/A
5,56,2,P045,गीता रावत,महिला,46,197,S.L.C.
5,56,2,P000,कृष्ण बहादुर डाँगी,पुरुष,49,158,Bachelor
5,56,2,P073,गोविन्द प्रसाद शर्मा,पुरुष,64,91,Education N/A
5,56,2,P000,यमलाल जि.सी.,पुरुष,43,88,S.L.C.
5,56,2,P093,रामचन्द्र खड्का,पुरुष,36,52,Education N/A
5,56,2,P011,आसा राम वैद्य,पुरुष,55,24,Proficiency Certificate
5,56,2,P000,भुपनाथ अर्जेल,पुरुष,42,15,Education N/A
5,56,3,P002,दिपक गिरी,पुरुष,60,36911,Masters
5,56,3,P001,कोमल वली,महिला,53,29092,B.A.
5,56,3,P004,कमल सुबेदी,पुरुष,35,15326,Masters
5,56,3,P005,ओज बहादुर खड्का,पुरुष,63,1536,साधारण लेखपढ
5,56,3,P022,शालिकराम चौधरी,पुरुष,52,762,साक्षर
5,56,3,P009,कुमार चौधरी,पुरुष,30,528,+2
5,56,3,P017,घनश्याम चौधरी,पुरुष,41,457,+२ 
5,56,3,P006,देवि लाल डाँगी,पुरुष,40,193,UNDER SLC
5,56,3,P000,हेमन्त बहादुर मल्ल,पुरुष,56,94,Master LLM
5,56,3,P055,कृष्णविर नेपाली,पुरुष,67,66,साक्षर
5,56,3,P000,भुप बहादुर भण्डारी,पुरुष,54,60,Bachelor
5,56,3,P000,तिलक खड्का,पुरुष,38,31,10+2
5,56,3,P011,वीर बहादुर चौधरी,पुरुष,34,28,M. Ed
5,56,3,P000,लिलाधर न्यौपाने,पुरुष,49,15,S.L.C.
5,56,3,P000,घन श्‍याम डांगी,पुरुष,36,8,I.A.
5,56,3,P000,टोपेन्द्र बस्नेत,पुरुष,35,5,SLC
6,57,1,P003,धन बहादुर बुढा,पुरुष,47,11292,S.L.C.
6,57,1,P001,गणेश बहादुर शाही,पुरुष,49,5505,अहेव
6,57,1,P005,अंगद कुमार बुढा,पुरुष,50,661,S.L.C. (Isc. अध्ययन
6,57,1,P033,हर्क बहादुर ठकुल्ला,पुरुष,63,53,Under SLC
6,57,1,P000,विर बहादुर रोकाया,पुरुष,52,10,S.L.C.
6,58,1,P002,ऐन बहादुर शाही ठकुरी,पुरुष,52,14706,Bachelor
6,58,1,P001,राज बहादुर कार्की,पुरुष,43,10710,Masters
6,58,1,P005,राज बहादुर मल्ल,पुरुष,54,299,S.L.C.
6,58,1,P000,कृष्‍ण बहादुर सेजुवाल,पुरुष,55,67,S.L.C.
6,58,1,P000,भीम चन्द्र हमाल,पुरुष,72,38,UNDER SLC
6,59,1,P005,ज्ञान बहादुर शाही,पुरुष,30,22819,Masters
6,59,1,P003,गोमा गौतम (कुँवर),महिला,39,11959,Proficiency Certificate
6,59,1,P001,रतन नाथ योगी,पुरुष,44,6528,Bachelor
6,59,1,P011,डिल्ली प्रसाद काफ्ले,पुरुष,61,955,Bachelor
6,59,1,P000,डा.कल बहादुर रोकाया,पुरुष,57,545,Ph. D
6,60,1,P003,महेन्द्र बहादुर शाही,पुरुष,45,23727,S.L.C.
6,60,1,P001,श्री नगीन्द्र शाही,पुरुष,43,16718,Education N/A
6,60,1,P005,धन बहादुर बुढा,पुरुष,48,1593,Masters
6,60,1,P011,खड्ग राज शाही,पुरुष,35,1102,Education N/A
6,60,1,P000,काशी चन्द्र बराल,पुरुष,50,906,Education N/A
6,60,1,P073,पंख बहादुर विष्ट,पुरुष,62,138,Education N/A
6,60,1,P000,धन प्रसाद पाण्डे,पुरुष,59,82,Education N/A
6,61,1,P003,छिरिङ डम्डुल लामा (भोटे),पुरुष,55,14371,UNDER SLC
6,61,1,P001,दल रावल,पुरुष,51,9516,Masters
6,61,1,P005,तेज बहादुर रावत,पुरुष,28,378,Proficiency Certificate
6,62,1,P003,शक्ति बहादुर वस्नेत,पुरुष,53,34151,स्नातकोत्तर राजनीति शास्त्र
6,62,1,P001,निरज प्रसाद आचार्य,पुरुष,45,25120,स्नातकोत्तर
6,62,1,P000,नर बहादुर कार्की,पुरुष,49,1191,एम. पि. एच.
6,62,1,P005,दिपक खनाल,पुरुष,50,738,S.L.C.
6,62,1,P004,राज वहादुर शाही,पुरुष,40,295,S.L.C.
6,62,1,P073,झलक नाथ वाग्ले,पुरुष,64,142,+2
6,63,1,P003,अम्मर बहादुर थापा,पुरुष,66,18297,UNDER SLC
6,63,1,P001,रविन्द्र राज शर्मा,पुरुष,58,17445,Bachelor
6,63,1,P005,कुन्ती कुमारी शाही,महिला,45,4612,Bachelor
6,63,1,P011,प्रकाश गुरुङ्ग,पुरुष,30,698,10+2
6,63,1,P004,ईन्द्र प्रसाद शर्मा,पुरुष,41,387,S.L.C.
6,63,1,P000,गोपाल नेपाली,पुरुष,58,210,S.L.C.
6,63,1,P000,निरख वहादुर थापा,पुरुष,65,106,S.L.C.
6,63,1,P073,भूपाल वहादुर थापा,पुरुष,63,66,S.L.C.
6,63,2,P002,दिक्पाल कुमार शाहि,पुरुष,61,20183,S.L.C.
6,63,2,P001,लक्ष्मी प्रसाद पोखरेल,पुरुष,60,20016,Education N/A
6,63,2,P011,केसेन्द्र प्रकाश कार्की,पुरुष,63,3086,Proficiency Certificate
6,63,2,P004,बखत बहादुर भण्डारी,पुरुष,52,713,Education N/A
6,63,2,P005,लोकेन्द्रराज गिरी,पुरुष,33,488,High School
6,64,1,P002,पूर्ण बहादुर खड्का,पुरुष,66,42607,Masters
6,64,1,P001,ध्रुवकुमार शाही,पुरुष,52,30988,Bachelor
6,64,1,P004,मोहम्मद हसरत अली,पुरुष,32,897,High School
6,64,1,P005,छत्रपति थापा क्षेत्री,पुरुष,67,653,I.Ed.
6,64,1,P006,कर्ण बहादुर थापा,पुरुष,61,350,S.L.C.
6,64,1,P011,प्रेम कुमार थापा,पुरुष,46,59,I.A.
6,64,1,P061,जिवन चन्द,पुरुष,33,32,MA
6,64,1,P017,शेर वहादुर घर्तीमगर,पुरुष,48,29,माध्यमिक तह
6,64,2,P002,हृदयराम थानी,पुरुष,62,34625,Masters
6,64,2,P001,अमृत बहादुर बुढा क्षेत्री,पुरुष,63,29558,Bachelor
6,64,2,P004,टेक बहादुर चुनारा,पुरुष,44,4601,High School
6,64,2,P005,भिम बहादुर शाही,पुरुष,39,2632,Bachelor
6,64,2,P006,दिप बहादुर नेपाली,पुरुष,60,313,Education N/A
6,64,2,P011,तुल्छी खडका,महिला,39,278,S.L.C.
6,64,2,P061,वीरेन्द्रा कुमारी चन्द,महिला,45,264,Education N/A
6,64,2,P052,टेक्मल दमाई,पुरुष,45,105,Education N/A
6,64,2,P095,कुमारी राई,महिला,41,50,Education N/A
5,65,1,P001,सुर्य प्रसाद ढकाल,पुरुष,50,25026,Bachelor
5,65,1,P003,महेश्‍वर जंग गहतराज (अथक),पुरुष,51,19632,Proficiency Certificate
5,65,1,P009,सुरेश कुमार चौधरी,पुरुष,53,11465,S.L.C.
5,65,1,P004,आनन्द बाबु काफ्ले,पुरुष,42,10071,10+2
5,65,1,P006,राम कुमार यादव,पुरुष,56,2693,UNDER SLC
5,65,1,P000,प्रदिप कुमार शाह,पुरुष,60,925,Proficiency Certificate
5,65,1,P010,राम चरण चौधरी,पुरुष,39,388,Education N/A
5,65,1,P011,नवीन कुमार शाही,पुरुष,46,257,10+2
5,65,1,P041,भक्त बहादुर थापा मगर,पुरुष,66,142,S.L.C.
5,65,1,P073,कुन्ती शर्मा,महिला,32,134,Proficiency Certificate
5,65,1,P052,उब्जङ शाही,पुरुष,49,78,S.L.C.
5,65,2,P005,धवलशम्मशेर जगंबहादुर राणा,पुरुष,61,29577,Masters
5,65,2,P006,मोहम्मद इश्तियाक राई,पुरुष,42,23520,Masters
5,65,2,P002,सुदीप नरसिंह राणा,पुरुष,58,4403,High School
5,65,2,P004,बिनोद कुमार अग्रहरी,पुरुष,48,1333,Bachelor
5,65,2,P000,इरफान अहमद शेख,पुरुष,37,1289,Proficiency Certificate
5,65,2,P033,खलु प्रसाद थारु,पुरुष,74,596,S.L.C.
5,65,2,P000,दिवाकर खनाल,पुरुष,64,528,Bachelor
5,65,2,P010,अव्दुल हन्नान जसगढ,पुरुष,42,512,S.L.C.
5,65,2,P007,बाबु खाँ,पुरुष,61,223,Proficiency Certificate
5,65,2,P061,रमेश शर्मा अर्याल,पुरुष,64,207,Masters
5,65,2,P090,लिलौ दर्जी,पुरुष,73,141,UNDER SLC
5,65,2,P000,समसुल हक राई,पुरुष,42,133,M.A
5,65,2,P011,वखत बहादुर थापा,पुरुष,46,76,S.L.C.
5,65,2,P000,बागेश्‍वर चौलागाई,पुरुष,33,26,Masters
5,65,2,P055,बिधा शर्मा,महिला,43,22,10+2
5,65,2,P000,राहुल जयसवाल,पुरुष,27,15,S.L.C.
5,65,3,P002,किशोर सिह राठोर,पुरुष,53,29097,Bachelor
5,65,3,P001,किस्मत कुमार कक्षपति,पुरुष,62,24305,Proficiency Certificate
5,65,3,P004,देवेन्द्र नाथ शुक्ला,पुरुष,57,7467,
5,65,3,P006,नोयन्द्र धिताल,पुरुष,31,4291,10+2
5,65,3,P007,राजु प्रसाद कुर्मी,पुरुष,38,2527,Education N/A
5,65,3,P033,वीर बहादुर ओली क्षेत्री,पुरुष,62,620,S.L.C.
5,65,3,P010,हफिज पठान,पुरुष,68,331,Education N/A
5,65,3,P073,दुर्गा बहादुर घिमिरे,पुरुष,73,263,UNDER SLC
5,65,3,P011,नगेन्द्र बहादुर बुढाक्षेत्री,पुरुष,36,173,UNDER SLC
5,66,1,P002,संजय कुमार गौतम,पुरुष,59,30611,Bachelor
5,66,1,P001,लक्ष्मणराज ज्ञवाली,पुरुष,62,26155,Bachelor
5,66,1,P009,ठाकुर सिंह थारु,पुरुष,48,23993,Proficiency Certificate
5,66,1,P004,प्रवेश भुसाल,पुरुष,29,11004,Bachelor
5,66,1,P007,सोहराव पठान,पुरुष,61,2355,UNDER SLC
5,66,1,P005,सूर्य बहादुर सिंह,पुरुष,52,2266,S.L.C.
5,66,1,P006,रेशम बहादुर खत्री,पुरुष,59,1000,Education N/A
5,66,1,P000,देवी प्रसाद तिवारी,पुरुष,38,224,Masters
5,66,1,P095,रामरतन थारु,पुरुष,46,207,S.L.C.
5,66,1,P011,हरिलाल न्यौपाने,पुरुष,69,166,Education N/A
5,66,2,P000,लालविर चौधरी,पुरुष,67,26520, SLC
5,66,2,P003,सुरेश पन्थ,पुरुष,46,26384,S.L.C.
