state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received
3,35,2,P055,खिम बहादुर थापा,पुरुष,53,50
3,35,2,P000,हिम नाथ घिमिरे,पुरुष,46,36
3,35,2,P000,केशव प्रसाद अधिकारी,पुरुष,43,15
3,35,3,P003,पुष्प कमल दाहाल {प्रचन्ड},पुरुष,61,48276
3,35,3,P097,विक्रम पाण्डे,पुरुष,64,38935
3,35,3,P022,डम्बर श्रेष्‍ठ,पुरुष,66,1587
3,35,3,P092,शरद राज पाठक,पुरुष,37,441
3,35,3,P000,हरी प्रसाद दाहाल,पुरुष,46,355
3,35,3,P113,टंक नाथ रेग्मी,पुरुष,53,256
3,35,3,P000,प्रवेश अधिकारी,पुरुष,30,140
3,35,3,P006,अजय ठाकुर हजाम,पुरुष,31,129
3,35,3,p091,डिल वहादुर विश्‍वकर्मा,पुरुष,61,106
3,35,3,P011,हरि प्रसाद दुवाल,पुरुष,33,23
3,35,3,P000,विजय राज घिमिरे,पुरुष,45,22
3,35,3,P000,टंक प्रसाद वास्तोला,पुरुष,46,11
3,35,3,P000,भगवती  प्रसाई,महिला,36,9
3,35,3,P000,भरत बोहरा,पुरुष,46,3
4,36,1,P003,हरि राज अधिकारी,पुरुष,49,29860
4,36,1,P002,चिनकाजी श्रेष्ठ,पुरुष,68,26643
4,36,1,P022,नारायण बाबु आचार्य,पुरुष,53,1639
4,36,1,P006,दिपेन्द्र गुरुङ,पुरुष,30,539
4,36,1,P092,अमृत पुडासेनी,पुरुष,33,256
4,36,1,P104,कृष्ण गोपाल बन्जारा,पुरुष,52,156
4,36,1,P017,आकाश राना मगर,पुरुष,32,110
4,36,1,P113,राम बहादुर नेपाली,पुरुष,37,81
4,36,2,P014,डा. बाबुराम भट्टराई,पुरुष,63,31807
4,36,2,P003,नारायण काजी श्रेष्‍ठ,पुरुष,58,24933
4,36,2,P059,देव प्रसाद प्रधान,पुरुष,37,180
4,36,2,P092,नवराज थापा,पुरुष,36,139
4,36,2,P055,नारायण बहादुर अर्याल,पुरुष,58,121
4,36,2,P017,सोम बहादुर गरुङ,पुरुष,35,115
4,36,2,P113,नारायण अधिकारी,पुरुष,39,89
4,36,2,P104,राम कृष्ण ढकाल,पुरुष,29,56
4,36,2,P011,गोविन्द सिंह बस्नेत,पुरुष,51,39
4,37,1,P001,पोल्देन छोपाङ गुरुङ्ग,पुरुष,58,2167
4,37,1,P002,टेक बहादुर गुरुङ,पुरुष,62,1919
4,38,1,P003,देव प्रसाद गुरुङ,पुरुष,59,39468
4,38,1,P002,दिल बहादुर घर्ती,पुरुष,65,31067
4,38,1,P000,निराजन कुवँर,पुरुष,30,1406
4,38,1,P000,द्धारीका प्रसाद मिश्र,पुरुष,50,732
4,38,1,P092,निर्देश सिलवाल,पुरुष,27,618
4,38,1,P014,देवेन्द्र पराजुली,पुरुष,47,602
4,38,1,P006,खेमजङ्ग गुरुङ,पुरुष,59,399
4,38,1,P055,यम बहादुर थापा मगर,पुरुष,51,103
4,38,1,P015,मेत्तर गुरुङ,पुरुष,50,92
4,38,1,P017,सोम बहादुर गुरुङ,पुरुष,25,64
4,38,1,P113,सुरेश चन्द्र न्यौपाने,पुरुष,34,29
4,39,1,P001,खगराज अधिकारी,पुरुष,55,39242
4,39,1,P002,यज्ञ बहादुर थापा,पुरुष,63,25826
4,39,1,P006,मन बहादुर गुरुङ्ग,पुरुष,60,786
4,39,1,P092,दिपक पौडेल,पुरुष,32,589
4,39,1,P073,चन्द्र बहादुर रानाभाट,पुरुष,57,346
4,39,1,P014,सौगात पोखरेल,पुरुष,28,234
4,39,1,P017,रियाज गुरुङ्ग,पुरुष,31,175
4,39,1,P113,टेक बहादुर गुरुङ,पुरुष,50,105
4,39,1,P012,मदन मुरारी घिमीरे,पुरुष,54,100
4,39,1,P059,पदम बहादुर गुरुङ्ग,पुरुष,64,73
4,39,1,p091,राजु परियार,पुरुष,40,10
4,39,2,P001,रविन्द्र प्रसाद अधिकारी,पुरुष,49,27207
4,39,2,P026,विधा भटटराई,महिला,47,24394
4,39,2,P002,देव राज चालिसे,पुरुष,57,18661
4,39,2,P002,खेम राज पौडेल,पुरुष,74,15991
4,39,2,P075,धर्मराज गुरुङ्ग,पुरुष,71,1922
4,39,2,P005,रोम बहादुर भण्डारी,पुरुष,70,1153
4,39,2,P092,रजनी के.सी.,महिला,44,942
4,39,2,P092,श्रीकृष्‍ण श्रेष्ठ,पुरुष,38,843
4,39,2,P022,टेकनाथ भण्डारी,पुरुष,43,539
4,39,2,P006,रत्‍न भट्टचन,महिला,63,340
4,39,2,P014,दिपक भण्डारी,पुरुष,40,283
4,39,2,P017,रियाज गुरुङ्ग,पुरुष,33,138
4,39,2,P017,ज्ञान राज गुरुङ्ग,पुरुष,48,130
4,39,2,P000,निर्मल खत्री,पुरुष,46,119
4,39,2,P012,दाल कुमारी खत्री,महिला,48,108
4,39,2,P005,श्रीमती गंगा मल्ल,महिला,63,95
4,39,2,P113,कर्ण बहादुर पुन,पुरुष,57,82
4,39,2,P000,जमुना शर्मा,महिला,31,77
4,39,2,p091,लक्ष्मी बिश्वकर्मा,महिला,51,65
4,39,2,P000,कमल जङ्ग कुँवर,पुरुष,47,61
4,39,2,P055,उमा दर्लामी,महिला,36,51
4,39,2,P022,टेकनाथ भण्डारी,पुरुष,45,51
4,39,2,P055,पुर्ण बहादुर राना,पुरुष,40,35
4,39,2,P073,चन्द्र बहादुर रानाभाट,पुरुष,59,28
4,39,2,P034,बाल कुमार राई,पुरुष,25,21
4,39,2,P000,नबराज बास्तोला,पुरुष,45,18
4,39,2,P000,सुनिल बहादुर कोइराला,पुरुष,46,11
4,39,2,P015,विर बहादुर विश्वकर्मा,पुरुष,47,11
4,39,2,P000,दिपक रेग्मी,पुरुष,33,5
4,39,2,P000,रन बहादुर दमै,पुरुष,56,4
4,39,2,P000,लक्ष्मी कुमारी भुजेल,महिला,52,4
4,39,2,P000,सुनिल भुसाल,पुरुष,26,4
4,39,2,P000,उम नाथ गौतम,पुरुष,66,1
4,39,2,P000,यज्ञ प्रसाद पंगेनी,पुरुष,44,1
4,39,3,P001,जगत बहादुर सुनार (विश्वकर्मा),पुरुष,43,32690
4,39,3,P002,शुक्रराज शर्मा,पुरुष,70,24304
4,39,3,P092,मिलन अधिकारी,पुरुष,25,827
4,39,3,P000,रमेश बसेल,पुरुष,27,735
4,39,3,P014,नारायण प्रसाद भण्डारी,पुरुष,39,476
4,39,3,P006,डिल बहादुर नेपाली,पुरुष,43,347
4,39,3,P012,हिम लाल गौतम,पुरुष,38,154
4,39,3,P017,गोविन्द बहादुर गजमेर,पुरुष,48,75
4,39,3,P113,भोज राज त्रिपाठी,पुरुष,45,50
4,39,3,p091,दुर्गा बहादुर कामी सुनार,पुरुष,54,21
4,39,3,P000,दुर्गा दत्त तिमिल्सिना,पुरुष,62,17
4,40,1,P001,कृष्ण कुमार श्रेष्ठ,पुरुष,49,34492
4,40,1,P002,रामचन्द्र पौडेल,पुरुष,73,27690
4,40,1,P022,मान बहादुर थापा,पुरुष,51,1231
4,40,1,P055,हस्त बहादुर किचिम थापा,पुरुष,65,457
4,40,1,P096,चेत मणि पाण्डेय,पुरुष,59,198
4,40,1,P012,श्री कुमार श्रेष्ठ,पुरुष,44,67
4,40,1,P113,सुन्दर लाल श्रेष्ठ,पुरुष,54,53
4,40,1,P000,दुर्गा बहादुर थापा,पुरुष,37,52
4,40,1,P033,बुद्धी बहादुर जि.सी.,पुरुष,68,40
4,40,1,P017,मिन बहादुर गुरुङ,पुरुष,27,34
4,40,1,P000,रेशम कुमार श्रेष्ठ,पुरुष,45,17
4,40,2,P001,केदार सिग्देल,पुरुष,54,32924
4,40,2,P002,शंकर भण्डारी,पुरुष,49,29645
4,40,2,P022,जित बहादुर परियार,पुरुष,56,1168
4,40,2,P055,पुर्ण बहादुर राना,पुरुष,38,800
4,40,2,P014,कृष्ण राज घिमिरे,पुरुष,59,206
4,40,2,P073,यम बहादुर आले,पुरुष,62,179
4,40,2,P012,नर बहादुर थापा,पुरुष,44,114
4,40,2,P017,शुक बहादुर थापा,पुरुष,36,93
4,40,2,P096,विजय कुमार शाही,पुरुष,51,80
4,40,2,P113,बाबुराम सुवेदी,पुरुष,57,56
4,41,1,P001,नारायण प्रसाद मरासिनी,पुरुष,49,39226
4,41,1,P002,राजु थापा,पुरुष,39,28662
4,41,1,P014,टिका राम पौडेल,पुरुष,45,264
4,41,1,P017,भिम बहादुर गुरुङ्ग,पुरुष,43,118
4,41,1,P055,वावु राम थापा,पुरुष,54,105
4,41,1,P012,गेम बहादुर हमाल,पुरुष,61,71
4,41,1,P000,चण्डी प्रसाद पौडेल,पुरुष,72,30
4,41,2,P001,पद्‍मा कुमारी अर्याल,महिला,48,35142
4,41,2,P002,गोपाल मान श्रेष्ठ,पुरुष,70,31436
4,41,2,P055,ईश्‍वर वहादुर राना,पुरुष,44,483
4,41,2,P012,राजेन्द्र प्रसाद गैह्रे,पुरुष,62,180
4,41,2,P017,रत्न बहादुर गुरुङ,पुरुष,56,143
4,41,2,P006,अर्जुन राना,पुरुष,38,133
4,41,2,P014,टीका राम रेग्मी,पुरुष,44,129
4,41,2,P073,राम भक्त भट्टराई,पुरुष,44,9
5,42,1,P001,प्रदिप कुमार ज्ञवाली,पुरुष,56,37814
5,42,1,P002,चन्द्रकान्त भण्डारी,पुरुष,56,30256
5,42,1,P012,छविलाल सर्तुङ्गी,पुरुष,49,267
5,42,1,P055,मधु मालती बुढाथोकी,महिला,53,110
5,42,1,P014,तेज वहादुर थापा,पुरुष,37,102
5,42,1,P113,केशव अधिकारी,पुरुष,36,97
5,42,1,P017,श्रीप्रसाद पुन,पुरुष,33,92
5,42,1,P006,दुर्गा बहादुर सर्तुङ्गे मगर,पुरुष,36,47
5,42,1,P000,दामोदर भण्डारी,पुरुष,39,40
5,42,1,P000,लक्ष्मण भण्डारी,पुरुष,41,19
5,42,1,P000,मिना नेपाली,महिला,45,5
5,42,2,P001,गोकर्ण राज विष्‍ट,पुरुष,52,34618
5,42,2,P002,चन्द्र बहादुर के.सी,पुरुष,61,20157
5,42,2,P012,रामेश्‍वर खत्री,पुरुष,72,453
5,42,2,P014,गणेश कुवँर,पुरुष,29,296
5,42,2,P017,पदम थापा मगर,पुरुष,40,193
5,42,2,P006,कृष्ण बहादुर सर्तुङी,पुरुष,29,73
5,42,2,P000,चुरामणि भण्‍डारी,पुरुष,56,27
5,42,2,P000,गिता पाण्डेय,महिला,38,22
5,42,2,P000,गीता पाण्डे,महिला,40,12
5,43,1,P001,दल बहादुर राना,पुरुष,58,32549
5,43,1,P002,विजय राज घिमिरे,पुरुष,49,23993
5,43,1,P017,तुलवीर दर्लामी,पुरुष,45,1086
5,43,1,P012,पहल सिं सिंजाली,पुरुष,59,226
5,43,1,P055,हरि देव थापा,पुरुष,49,121
5,43,1,P006,मान बहादुर काम्मु मगर,पुरुष,30,76
5,43,1,P000,चुरामणि पोखरेल,पुरुष,60,31
5,43,1,P000,बिनोद देवकोटा,पुरुष,33,26
5,43,1,P113,मान ध्वज श्रेष्‍ठ,पुरुष,69,25
5,43,1,P000,ध्रुव राज भण्डारी,पुरुष,54,15
5,43,1,P000,रमेश प्रसाद खनाल,पुरुष,42,8
5,43,2,P001,सोम प्रसाद पाण्डेय,पुरुष,62,34899
5,43,2,P002,हरि प्रसाद नेपाल,पुरुष,65,24554
5,43,2,P017,थम्मन बहादुर बुढा मगर,पुरुष,31,1005
5,43,2,P055,धन केशर सुर्यवंशी,पुरुष,60,794
5,43,2,P012,बाल बहादुर दर्लामी,पुरुष,32,569
5,43,2,P096,गोपाल बहादुर कुंवर क्षेत्री,पुरुष,50,145
5,43,2,P000,भुगोल प्रसाद वैजु श्रेष्ठ,पुरुष,53,81
5,43,2,P006,कुम बहादुर घर्ति मगर,पुरुष,53,65
5,43,2,P033,उम बहादुर सोमै,पुरुष,42,19
5,43,2,P000,होमनाथ न्‍यौपाने,पुरुष,69,11
5,44,1,P003,टोप बहादुर रायमाझी,पुरुष,56,50837
5,44,1,P002,डा. राम बहादुर वि.सी.,पुरुष,68,32544
5,44,1,P014,छन्द बहादुर पन्थी,पुरुष,41,580
5,44,1,P092,विष्‍णु प्रसाद  मिश्र,पुरुष,41,480
5,44,1,P096,भोजराज दमासे,पुरुष,45,178
5,44,1,P017,बिष्णु कुमार गुरुङ्ग,पुरुष,39,137
5,44,1,P000,डिल्लीराज भुसाल,पुरुष,75,136
4,45,1,P002,शशांक कोइराला,पुरुष,59,40620
4,45,1,P003,भविसोर पराजुली,पुरुष,42,36596
4,45,1,P092,हरि प्रसाद गौतम,पुरुष,35,1082
4,45,1,P014,कृष्ण प्रसाद शर्मा गौतम,पुरुष,43,843
4,45,1,P055,तिलक थापा मगर,पुरुष,61,711
4,45,1,P017,कुमार गुरुङ,पुरुष,32,634
4,45,1,P012,गोपाल गिरी,पुरुष,61,573
4,45,1,P113,पिताम्वर तिवारी,पुरुष,52,165
4,45,2,P001,तिल बहादुर महत क्षेत्री,पुरुष,53,39053
4,45,2,P002,विष्णु कुमार कार्की,पुरुष,54,37720
4,45,2,P055,सिंह बहादुर थापा,पुरुष,58,543
4,45,2,P029,ओम नारायण थनेत,पुरुष,41,296
4,45,2,P014,पिताम्वर महतो,पुरुष,31,278
4,45,2,P012,भागिरथ शर्मा,पुरुष,66,207
4,45,2,P006,फुल कुमारी पुर्जा पुन,महिला,66,79
4,45,2,P113,नारायण प्रसाद पंगेनी,पुरुष,38,69
4,45,2,P000,श्रीकान्त खरेल,पुरुष,37,32
4,45,2,P000,चिरञ्जिवी जि.सी.,पुरुष,41,26
4,45,2,P000,लक्ष्मी नारायण महतो,पुरुष,63,25
4,45,2,P000,बिन्दु काफ्ले,पुरुष,47,20
5,46,1,P001,छविलाल विश्वकर्मा,पुरुष,54,34752
5,46,1,P002,अब्दुल रजाक गद्दि,पुरुष,58,26885
5,46,1,P006,विद्या प्रसाद यादव,पुरुष,31,12764
5,46,1,P055,झम बहादुर गुरुङ्ग,पुरुष,61,3548
5,46,1,P029,चन्द्रभान तिवारी,पुरुष,49,2374
5,46,1,P096,जितेन्द्र प्रसाद थारु,पुरुष,36,998
5,46,1,P018,सुजीत चौधरी कुर्मी,पुरुष,30,582
5,46,1,P017,शिव बहादुर गुरुङ्ग,पुरुष,52,288
5,46,1,P012,वाला नन्द घिमीरे,पुरुष,61,166
5,46,1,P113,मोजीब अलि मुसलमान,पुरुष,34,101
5,46,1,P033,होम बहादुर् कर्मचार्य,पुरुष,74,94
5,46,1,P000,मंगल प्रसाद चौधरी,पुरुष,63,46
5,46,1,P000,मदन प्रसाद पोखरेल,पुरुष,57,31
5,46,1,P000,विष्णु प्रसाद न्यौपाने,पुरुष,46,25
5,46,1,P000,मुखतार अहमद गद्धी,पुरुष,48,20
5,46,2,P001,विष्‍णु प्रसाद पौडेल,पुरुष,57,44009
5,46,2,P002,युवराज गिरी,पुरुष,53,21946
5,46,2,P055,रुक बहादुर पुन,पुरुष,48,3568
5,46,2,P092,हरि कृष्ण अधिकारी,पुरुष,32,1323
5,46,2,P006,किरन गुप्ता,महिला,35,435
5,46,2,P014,मनिकर कार्की,पुरुष,32,411
5,46,2,P012,डिल्लि प्रसाद पाध्या,पुरुष,39,377
5,46,2,P113,दल बहादुर छन्‍त्‍याल राना,पुरुष,61,160
5,46,2,P096,लक्ष्मी  प्रसाद पाठक,पुरुष,47,120
5,46,2,P011,सुरेश परियार,पुरुष,26,57
5,46,2,P000,रुद्र प्रसाद घिमिरे,पुरुष,30,21
5,46,2,P000,मिन प्रसाद अर्याल,पुरुष,47,14
5,46,2,P000,ओम प्रसाद पाण्डेय,पुरुष,66,13
5,46,2,P000,प्रदिप जि.सी.,पुरुष,27,11
5,46,2,P000,बिर बहादुर तामाङ्ग,पुरुष,57,6
5,46,2,P000,खगुलाल गिरी,पुरुष,32,3
5,46,3,P001,घनश्याम भुसाल,पुरुष,56,32866
5,46,3,P097,दीपक बोहरा,पुरुष,66,27422
5,46,3,P006,महेन्द्र यादव,पुरुष,42,12536
5,46,3,P055,सुर्य कुमार सारु मगर,पुरुष,51,2409
5,46,3,P096,कमल प्रसाद शर्मा उपाध्याय,पुरुष,46,1856
5,46,3,P092,पार्थीवेन्द्र उपाध्‍याय,पुरुष,36,746
5,46,3,P000,वाचुन के सी,पुरुष,40,490
5,46,3,P000,आनन्द प्रसाद गुप्‍‍ता,पुरुष,62,457
5,46,3,P014,ओम प्रकाश विश्‍वकर्मा,पुरुष,66,343
5,46,3,P113,खेमराज मरासिनी,पुरुष,42,275
5,46,3,P000,नबाब मुसलमान,पुरुष,35,151
5,46,3,P012,भानु जी सी,महिला,45,135
5,46,3,P073,अमृत प्रसाद शर्मा भट्‍टराई,पुरुष,47,93
5,46,3,P108,अकालु कुम्हाल,पुरुष,35,55
5,46,3,P000,किरण बि.क.,पुरुष,29,36
5,46,3,P000,बिजय बहादुर यादव,पुरुष,38,31
5,46,3,P000,विनोद गैरे,पुरुष,31,27
5,46,3,P000,खेम लाल कडेल,पुरुष,36,20
5,46,3,P000,युव राज घिमिरे,पुरुष,43,16
5,46,3,P000,वीरेन्द्र वहादुर थापा,पुरुष,37,12
5,46,3,P000,दुर्गा प्रसाद पाण्‍डे,पुरुष,68,7
5,46,4,P002,प्रमोद कुमार यादव,पुरुष,38,31718
5,46,4,P029,सर्वेन्द्र नाथ शुक्ला,पुरुष,67,20416
5,46,4,P001,ओम प्रकाश यादव,पुरुष,37,4079
5,46,4,P006,ओम प्रकाश यादव,पुरुष,43,2306
5,46,4,P023,नारायण प्रसाद खरेल,पुरुष,47,748
5,46,4,P108,संजय कुमार मिश्र,पुरुष,46,491
5,46,4,P112,सुरेन्दर केवट,पुरुष,36,249
5,46,4,P096,अमिकामणी त्रिपाठी,पुरुष,34,220
5,46,4,P055,सुदर्शन यादव,पुरुष,47,217
5,46,4,P113,हसनरजा मुसलमान,पुरुष,47,135
5,46,4,P000,महेन्द्र नाथ सि‌ह राय,पुरुष,41,128
5,46,4,P033,अम्विका प्रसाद थैव,पुरुष,65,94
5,46,4,P000,अब्दुल जुबेर मुसलमान,पुरुष,64,90
5,46,4,P000,सुग्रीव कहाँर,पुरुष,61,49
5,46,4,P000,पूर्णवासी कुर्मी,पुरुष,43,42
5,46,4,P000,कान्ती लोध,महिला,37,28
5,46,5,P002,भरत कुमार शाहा,पुरुष,63,33088
5,46,5,P003,डिला राम आचार्य,पुरुष,57,20438
5,46,5,P006,मुहम्मद वकील मुसलमान,पुरुष,49,14121
5,46,5,P022,कृष्ण उपाध्या,पुरुष,52,1879
5,46,5,P055,भैर बहादुर थापा मगर,पुरुष,53,1657
5,46,5,P029,राजेन्द्र गुप्‍त,पुरुष,55,1337
5,46,5,P012,कृष्‍ण बम मल्ल,पुरुष,67,454
5,46,5,P108,अनिल अहमद खाँ,पुरुष,33,361
5,46,5,P113,ज्ञानेन्द्र प्रसाद पौडेल,पुरुष,53,216
5,46,5,P017,जन प्रसाद मिदुन,पुरुष,45,172
5,46,5,P096,सुर्य नाथ यादव,पुरुष,47,127
5,46,5,P014,बोम बहादुर दर्लामी मगर,पुरुष,47,95
5,46,5,P033,सन्तराम हरिजन,पुरुष,47,73
5,46,5,P011,हिम लाल पाण्‍डे,पुरुष,29,59
5,46,5,P000,सफि उल्लाह मुसलमान,पुरुष,45,45
5,46,5,P000,हरिशचन्द्र कलवार,पुरुष,45,38
5,46,5,P000,सन्तोष कुमार गुप्‍ता,पुरुष,40,35
5,46,5,P000,भोला नाथ वस्याल,पुरुष,37,33
5,46,5,P000,अव्वु हरेरा मुसलमान,पुरुष,51,31
5,47,1,P003,चक्रपाणी खनाल,पुरुष,55,29799
5,47,1,P002,दीप कुमार उपाध्याय,पुरुष,68,28853
5,47,1,P006,अब्दुल रशिद खाँ,पुरुष,51,11812
5,47,1,P014,दान बहादुर कुर्मी चौधरी,पुरुष,60,4689
5,47,1,P000,चेत नारायण उपाध्याय पंथी,पुरुष,38,2346
5,47,1,P055,घन बहादुर मिदुन थापा,पुरुष,69,822
5,47,1,P098,जित बहादुर चौधरी,पुरुष,52,815
5,47,1,P012,माधव भाट,पुरुष,36,717
5,47,1,P023,विनोद कुमार गुप्ता तेली,पुरुष,39,337
5,47,1,P113,निरज कुमार के. सी.,पुरुष,35,284
5,47,1,P108,सन्तोष कुमार पाण्डे,पुरुष,35,126
5,47,1,P000,तुफेल खाँ,पुरुष,38,102
5,47,1,P000,पून्य प्रसाद कुर्मि,पुरुष,48,89
5,47,1,P000,छबिलाल चमार,पुरुष,66,76
5,47,1,P000,चन्द्र कान्त शर्मा,पुरुष,63,58
5,47,1,P000,टेक बहादुर सुनार,पुरुष,49,32
5,47,1,P000,दुर्गा वहादुर सेन,पुरुष,61,30
5,47,2,P001,बृजेश कुमार गुप्‍त,पुरुष,46,35147
5,47,2,P002,सुरेन्द्र राज आचार्य,पुरुष,59,31566
5,47,2,P029,शत्रुघन बिलास सिंह कुर्मी,पुरुष,40,2048
5,47,2,P006,राम नेवास यादव,पुरुष,41,1774
5,47,2,P000,प्रदीप कुमार चौधरी कुर्मी,पुरुष,34,400
5,47,2,P012,लक्ष्मी कुमारी भण्डारी,महिला,46,242
5,47,2,P000,मोहम्‍मद समि मुसलमान,पुरुष,54,239
5,47,2,P014,इन्द्रमणी पौडेल,पुरुष,58,132
5,47,2,P096,कमला देवी श्रीवास्वत,महिला,70,96
5,47,2,P055,नरमायाँ थापा,महिला,37,84
5,47,2,P017,बुद्धि बहादुर सारु थापा,पुरुष,54,76
5,47,2,P113,शिव मंगल चौधरी,पुरुष,40,52
5,47,2,P000,कैलास प्रसाद अग्रहरी / बनिया,पुरुष,43,24
5,47,2,P000,निराजन सिंह चौधरी,पुरुष,34,18
5,47,2,P000,रन्जीत कुमार अग्रहरी,पुरुष,42,16
5,47,3,P002,अभिषेक प्रताप शाह,पुरुष,35,20001
5,47,3,P006,मंगल प्रसाद गुप्‍ता,पुरुष,72,15826
5,47,3,P001,ईश्वर दयाल मिश्र,पुरुष,51,14330
5,47,3,P018,एहसान अहमद खाँ,पुरुष,54,4999
5,47,3,P029,नरसिहं चौधरी,पुरुष,65,4987
5,47,3,P104,मंगल प्रसाद चौधरी,पुरुष,40,1073
5,47,3,P022,ओम नारायण चतुर्वेदी,पुरुष,46,645
5,47,3,P012,छन्द बहादुर के.सी,पुरुष,52,450
5,47,3,P113,अब्दुल सलाम खाँन,पुरुष,45,267
5,47,3,P014,इलियास मुसलमान,पुरुष,65,243
5,47,3,P017,टेक बहादुर पुन,पुरुष,59,227
5,47,3,P068,मीना विश्‍वकर्मा,महिला,44,178
5,47,3,P000,अनिल कुमार गुप्‍ता,पुरुष,52,140
5,47,3,P000,अब्दुल मोबिन मुसलमान,पुरुष,35,48
5,47,3,P000,अनुराग मणि त्रिपाठी,पुरुष,26,47
5,47,3,P000,आजाद अहमद खाँ,पुरुष,46,38
5,47,3,P000,आज्ञाराम कोरी,पुरुष,39,38
5,47,3,P000,साधना चौधरी,महिला,28,37
5,47,3,P000,रामरुप बढई,पुरुष,37,19
5,47,3,P000,अब्दुल हकिक मुसलमान,पुरुष,49,19
5,47,3,P000,राम केवल यादव,पुरुष,36,13
5,47,3,P000,यारीफ अली खाँ,पुरुष,32,12
4,48,1,P001,प्रेम प्रसाद तुलाचन,पुरुष,55,3317
4,48,1,P002,रोमी गौचन थकाली,पुरुष,58,2832
4,49,1,P001,भुपेन्द्र बहादुर थापा,पुरुष,50,23308
4,49,1,P002,खम बहादुर गर्बुजा,पुरुष,52,20980
4,49,1,P096,राम बहादुर शाही,पुरुष,59,309
4,49,1,P014,नारायण शर्मा,पुरुष,35,142
4,49,1,P017,रन बहादुर फगामी,पुरुष,54,113
4,49,1,P012,फौज बहादुर कार्की,पुरुष,46,97
4,49,1,P055,तिलक बहादुर थापा मगर,पुरुष,56,30
4,50,1,P001,सुर्य प्रसाद पाठक,पुरुष,41,33657
4,50,1,P002,चम्पा देवी खड्का,महिला,53,20616
4,50,1,P014,कृष्ण प्रसाद शर्मा,पुरुष,46,256
4,50,1,P022,निर बहादुर क्षेत्री,पुरुष,45,212
4,50,1,P006,महेन्‍द्र जी सी,पुरुष,30,115
4,50,1,P096,सुमन जंग राजभण्डारी,पुरुष,49,80
4,50,2,P003,देवेन्द्र पौडेल,पुरुष,52,28827
4,50,2,P002,नर बहादुर पुन,पुरुष,58,19905
4,50,2,P113,निल बहादुर पुन,पुरुष,64,586
4,50,2,P059,बाबुराम पाण्डे,पुरुष,41,262
4,50,2,P006,याम बहादुर घर्तीमगर,पुरुष,40,180
4,51,1,P001,पदम गिरी,पुरुष,40,39275
4,51,1,P002,अर्जुन प्रसाद जोशी,पुरुष,61,26819
4,51,1,P022,हरी हर थापा,पुरुष,47,599
4,51,1,P055,मन कुमारी पुन मगर,महिला,66,255
4,51,1,P012,गोविन्द प्रसाद पौडेल,पुरुष,53,234
4,51,1,P113,कुश्माखर भुसाल,पुरुष,38,88
4,51,1,P017,लाल कुमारी थापा राना,महिला,31,82
4,51,1,P014,यम बहादुर चोचाङ्गी पुन,पुरुष,37,81
4,51,1,P006,जीत बहादुर गुरुङ्ग,पुरुष,48,59
4,51,1,P096,तिल प्रसाद शर्मा पौडेल,पुरुष,59,36
4,51,1,P068,राजेन्द्र नेपाली,पुरुष,46,36
4,51,1,P000,विनोद कुँवर,पुरुष,26,7
4,51,1,P000,इन्दु देवी शर्मा,महिला,39,6
4,51,1,P000,तर्क बहादुर सुनार,पुरुष,39,5
5,52,1,P003,कमला रोका,महिला,41,10434
5,52,1,P002,हरिशंकर घर्ती मगर,पुरुष,61,4406
5,52,1,P014,जीतमान पुन,पुरुष,42,1489
5,52,1,P022,मोति राम खड्का,पुरुष,28,487
5,52,1,P017,रतन बहादुर बुढा,पुरुष,60,58
5,52,1,P012,चन्द्र प्रसाद शाही,पुरुष,39,52
5,53,1,P003,बर्षमान पुन,पुरुष,46,42084
5,53,1,P002,अमर सिह पुन,पुरुष,48,20337
5,53,1,P096,राम बहादुर वली क्षेत्री,पुरुष,59,1191
5,53,1,P012,मेख बहादुर विष्ट,पुरुष,42,656
5,53,1,P017,सरोज घर्तीमगर,पुरुष,26,305
5,53,1,P113,कुमार शाह,पुरुष,48,286
5,53,1,P006,साउने बुढा,पुरुष,41,276
5,53,1,P055,पुजा  परियार ,महिला,26,161
5,54,1,P012,दुर्गा पौडेल,महिला,46,47514
5,54,1,P002,डा .गोविन्द राज पोखरेल,पुरुष,50,31286
5,54,1,P022,माधव सिं के.सी.,पुरुष,47,2565
5,54,1,P113,केशर बहादुर गुरुङ,पुरुष,57,478
5,54,1,P014,घमान सिंह गुरुङ्ग,पुरुष,35,461
5,54,1,P096,खेमराज आचार्य,पुरुष,39,255
5,54,1,P017,मान बहादुर राना,पुरुष,31,87
6,55,1,P003,टेक बहादुर बस्नेत,पुरुष,52,40897
6,55,1,P002,राजेन्द्र बहादुर शाह,पुरुष,65,29767
6,55,1,P000,उमाकान्त शर्मा,पुरुष,56,2921
6,55,1,P022,बल वहादुर गिरी,पुरुष,45,2292
6,55,1,P096,गुरु प्रसाद भण्डारी,पुरुष,60,637
6,55,1,P055,खड्ग बहादुर पुन,पुरुष,48,539
6,55,1,P014,सुमन कुमार विश्वकर्मा,पुरुष,37,380
6,55,1,P012,ढकन प्रसाद शर्मा,पुरुष,38,282
5,56,1,P001,मेटमणि चौधरी,पुरुष,44,37908
5,56,1,P002,शुशिला चौधरी,महिला,49,24074
5,56,1,P012,कपिल देव खनाल,पुरुष,57,3784
5,56,1,P022,रेखा के.सी.,महिला,50,2012
5,56,1,P006,अशोक कुमार यादव,पुरुष,34,573
