district_id,party_id,election_year,vote_share,vote_share_lag,vote_share_change,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,IS_Major?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,female_ratio,valid_turnout,valid_turnout_lag,facebook_log,leader_following_log
19,P093,2079,0.0105699865232671,0.0,0.0105699865232671,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P094,2079,0.0184974764157175,0.0,0.0184974764157175,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P095,2079,0.016735811995173,0.0,0.016735811995173,1,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
19,P104,2079,0.016735811995173,0.0038288503876711,0.0129069616075019,0,18.89,4.58,72.59,33.08,20.66,15.19,9.26,11.53,2.24,1.26,0,0,0,0,1.0,1.0,0.18531850673661399,0.2591770959775648,0.19040177844748604,0.15456308512271008,0.10843227807775127,0.10210725563787386,0.4845202501331772,54.48,57.55,0.6931471805599453,0.6931471805599453
20,P001,2079,25.767403816822043,15.801027170311466,9.966376646510575,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,1,1,350.0,650.0,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,0.46706926232703383,62.86,59.66,5.860786223465865,6.478509642208569
20,P002,2079,26.55182008038591,25.76167992047714,0.7901401599087698,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,1,1,300.0,621.0,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,0.46706926232703383,62.86,59.66,5.707110264748875,6.432940092739179
20,P003,2079,5.475158475550684,11.256626905235256,-5.781468429684573,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,1,1,160.0,700.0,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,0.46706926232703383,62.86,59.66,5.081404364984463,6.55250788703459
20,P004,2079,2.075350892189695,0.0,2.075350892189695,1,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,1,1,0,0,250.0,1200.0,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,0.46706926232703383,62.86,59.66,5.5254529391317835,7.0909098220799835
20,P005,2079,3.7561471082192734,1.72837972166998,2.027767386549294,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,0,40.0,850.0,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,0.46706926232703383,62.86,59.66,3.713572066704308,6.7464121285733745
20,P006,2079,11.704898578999767,21.170062955599736,-9.465164376599969,0,2.66,8.49,65.22,30.26,20.78,17.27,8.21,10.3,4.04,1.68,0,0,0,1,30.0,29.0,0.1503874100950112,0.23188248074609724,0.2005826212514891,0.16315338408110833,0.11728021983360896,0.13671388399268516,0.46706926232703383,62.86,59.66,3.4339872044851463,3.4011973816621555
