party_id,district_id,election_year,vote_share_lag,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_Major?,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),facebook_log,leader_following_log,female_ratio,age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,total_voters,valid_turnout_lag
P022,1,2082,0.1339990058138278,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P023,1,2082,0.010806371436599,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P024,1,2082,0.010806371436599,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P025,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P026,1,2082,0.0086450971492792,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P027,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P028,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P029,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P030,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P031,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P032,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,13.0,1.0,2.6390573296152584,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P033,1,2082,0.010806371436599,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P034,1,2082,2.0143076357820573,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P035,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P036,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P037,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P038,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P039,1,2082,0.0151289200112386,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P040,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P041,1,2082,0.0194514685858782,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P042,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P043,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P044,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P045,1,2082,0.0194514685858782,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P046,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,1,1,0,373.0,1200.0,5.924255797414532,7.090909822079984,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P047,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P048,1,2082,0.0021612742873198,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P049,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P050,1,2082,0.0043225485746396,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P051,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P052,1,2082,0.032419114309797,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P053,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P054,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P055,1,2082,0.7132205148155353,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P056,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P057,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,1,1,0,22.0,282.0,3.1354942159291497,5.645446897643238,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P058,1,2082,0.0886122457801119,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P059,1,2082,0.1901921372841427,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P060,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P061,1,2082,0.0302578400224772,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P062,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P063,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P064,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P065,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P066,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P067,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P068,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P069,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P070,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P071,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P072,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P073,1,2082,0.0151289200112386,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P074,1,2082,0.0280965657351574,0,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P075,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P076,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P077,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P078,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P079,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P080,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P081,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P082,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P083,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P084,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P085,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P086,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P087,1,2082,0.0,1,7.14,5.17,82.21,30.53,21.99,19.39,9.24,9.82,2.58,1.07,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4654422265767711,0.2089187064775759,0.2609297330809171,0.17969156509127945,0.1419287699137578,0.11376443366878121,0.09476679176768851,90327,52.41
P001,2,2082,37.35775898401281,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,1,0,0,1,374.0,710.0,5.926926025970411,6.566672429803241,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P002,2,2082,26.75395465145683,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,1,0,0,1,32.0,621.0,3.49650756146648,6.432940092739179,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P003,2,2082,21.876317046444324,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,1,0,0,0,174.0,756.0,5.1647859739235145,6.6293632534374485,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P004,2,2082,2.743671152819533,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,1,1,1,0,401.0,3300.0,5.996452088619021,8.101980731853192,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P005,2,2082,3.4306425781798766,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,1,0,0,0,43.0,910.0,3.784189633918261,6.814542897259958,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P006,2,2082,2.4036975639908964,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,1,0,0,0,33.0,29.0,3.5263605246161616,3.4011973816621555,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P007,2,2082,0.0674327779494816,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,1,1,0,0,27.0,679.0,3.332204510175204,6.522092798170152,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P009,2,2082,0.0154533449467562,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,1,0,1,43.0,50.0,3.784189633918261,3.9318256327243257,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P010,2,2082,0.0688376274900958,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,1,7.0,9.0,2.079441541679836,2.302585092994046,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P011,2,2082,0.056193981624568,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,5.0,8.0,1.791759469228055,2.19722457733622,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P012,2,2082,0.049169733921497,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,4.0,7.0,1.6094379124341005,2.079441541679836,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P013,2,2082,0.0463600348402686,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P014,2,2082,0.0,1,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,21.0,1500.0,3.091042453358316,7.313886831633462,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P015,2,2082,0.0,1,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P016,2,2082,0.0028096990812284,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P017,2,2082,0.9454637408333568,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P018,2,2082,0.0042145486218426,0,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P019,2,2082,0.0,1,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
P020,2,2082,0.0,1,9.86,6.79,82.29,28.29,21.87,19.58,10.85,10.29,2.31,0.98,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.4694996095057458,0.18607748521700324,0.26334653575811673,0.1749902376436461,0.13930882517014392,0.1209904607832199,0.11528645542787014,143408,51.24
